num :,element :,name :,str3 :,tc :,lata :,latb :,latc :,refno :,ma1 :,ma2 :,mb1 :,mb2 :,mc1 :,mc2 :,md1 :,md2 :,me1 :,me2 :,mf1 :,mf2 :,mg1 :,mg2 :,mh1 :,mh2 :,mi1 :,mi2 :,mo1 :,mo2 :,oz :,composition :
236,Y1Ba2Cu2.902Pt0.098O6.4,"YBa2(Cu,Pt)3O7",Y123,81.0,3.82,3.886,11.675,SSC0650585,Y,1.0,Ba,2.0,Cu,2.902,Pt,0.098,,,,,,,,,,,O,6.4,,Y1.0Ba2.0Cu2.902Pt0.098O6.4
237,Y1Ba2.01Cu2.7Co0.3O6.8,"Yba2(Cu,Co)3O7",Y123,36.0,3.871,,11.664,SSC0650585,Y,1.0,Ba,2.01,Cu,2.7,Co,0.3,,,,,,,,,,,O,6.8,,Y1.0Ba2.01Cu2.7Co0.3O6.8
239,Y1.01Ba2.01Cu2.906Ni0.094O6.7,"YBa2(Cu,Ni)3O7",Y123,71.0,3.819,3.886,11.662,SSC0650585,Y,1.01,Ba,2.01,Cu,2.906,Ni,0.094,,,,,,,,,,,O,6.7,,Y1.01Ba2.01Cu2.906Ni0.094O6.7
240,Y1Ba2Cu2.697Mn0.303O6.9,"YBa2(Cu,Mn)3O7",Y123,63.0,3.828,3.889,11.673,SSC0650585,Y,1.0,Ba,2.0,Cu,2.697,Mn,0.303,,,,,,,,,,,O,6.9,6.9,Y1.0Ba2.0Cu2.697Mn0.303O6.9
241,Y1Ba2Cu2.844Fe0.156O7,"YBa2(Cu,Fe)3O7",Y123,57.0,3.863,,11.665,SSC0650585,Y,1.0,Ba,2.0,Cu,2.844,Fe,0.156,,,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu2.844Fe0.156O7.0
243,Y1Ba2Cu3O6.9,YBa2Cu3O7,Y123,88.0,3.823,3.888,11.665,SSC0650585,Y,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,6.9,6.9,Y1.0Ba2.0Cu3.0O6.9
245,Y0.99Ba1.99Cu2.847Li0.153O6.4,"YBa2(Cu,Li)3O7",Y123,62.0,3.826,3.889,11.667,SSC0650585,Y,0.99,Ba,1.99,Cu,2.847,Li,0.153,,,,,,,,,,,O,6.4,6.4,Y0.99Ba1.99Cu2.847Li0.153O6.4
246,Y1.01Ba2.03Cu2.808Li0.192O6.6,"YBa2(Cu,Li)3O7",Y123,33.0,3.829,3.884,11.68,SSC0650585,Y,1.01,Ba,2.03,Cu,2.8080000000000003,Li,0.192,,,,,,,,,,,O,6.6,6.6,Y1.01Ba2.03Cu2.8080000000000003Li0.192O6.6
247,Y1Ba2Cu2.85Fe0.15O7-Z,"YBa2(Cu,Fe)3O7",Y123,50.0,,,,PLA1270231,Y,1.0,Ba,2.0,Cu,2.85,Fe,0.15,,,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu2.85Fe0.15O7.0
248,Y1Ba2Cu2.85Fe0.15O7-Z,"YBa2(Cu,Fe)3O7",Y123,57.0,,,,PLA1270231,Y,1.0,Ba,2.0,Cu,2.85,Fe,0.15,,,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu2.85Fe0.15O7.0
250,Y1Ba2Cu3O7-Z,YBa2Cu3O7,Y123,91.0,,,,PLA1270231,Y,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu3.0O7.0
251,Y1Ba2Cu2.955Fe0.045O7-Z,"YBa2(Cu,Fe)3O7",Y123,74.0,,,,PLA1270231,Y,1.0,Ba,2.0,Cu,2.955,Fe,0.045,,,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu2.955Fe0.045O7.0
252,Y1Ba2Cu2.955Fe0.045O7-Z,"YBa2(Cu,Fe)3O7",Y123,59.0,,,,PLA1270231,Y,1.0,Ba,2.0,Cu,2.955,Fe,0.045,,,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu2.955Fe0.045O7.0
253,Y1Ba2Cu2.895Fe0.105O7-Z,"YBa2(Cu,Fe)3O7",Y123,61.0,,,,PLA1270231,Y,1.0,Ba,2.0,Cu,2.895,Fe,0.105,,,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu2.895Fe0.105O7.0
255,Y1Ba2Cu3F1.65O5.675,"YBa2Cu3(O,F)7",Y123,90.3,,,,APL0520838,Y,1.0,Ba,2.0,Cu,3.0,F,1.65,,,,,,,,,,,O,5.675,5.675,Y1.0Ba2.0Cu3.0F1.65O5.675
270,Y1Ba2Cu3O7,YBa2Cu3O7,Y123,93.0,,,,PRB0364014,Y,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu3.0O7.0
272,La1.85Sr0.15Cu1O4-X,"(La,Sr)2CuO4",T,34.0,3.776,,13.22,PRB0375132,La,1.85,Sr,0.15,Cu,1.0,,,,,,,,,,,,,O,4.0,,La1.85Sr0.15Cu1.0O4.0
273,La1.85Sr0.15Cu0.995Ni0.005O4-X,"(La,Sr)2(Cu,Ni)O4",T,30.5,3.776,,13.205,PRB0375132,La,1.85,Sr,0.15,Cu,0.995,Ni,0.005,,,,,,,,,,,O,4.0,,La1.85Sr0.15Cu0.995Ni0.005O4.0
274,La1.85Sr0.15Cu0.99Ni0.01O4-X,"(La,Sr)2(Cu,Ni)O4",T,30.5,3.777,,13.22,PRB0375132,La,1.85,Sr,0.15,Cu,0.99,Ni,0.01,,,,,,,,,,,O,4.0,,La1.85Sr0.15Cu0.99Ni0.01O4.0
275,La1.85Sr0.15Cu0.98Ni0.02O4-X,"(La,Sr)2(Cu,Ni)O4",T,23.0,3.785,,13.225,PRB0375132,La,1.85,Sr,0.15,Cu,0.98,Ni,0.02,,,,,,,,,,,O,4.0,,La1.85Sr0.15Cu0.98Ni0.02O4.0
293,La1.85Sr0.15Cu0.925Zn0.025O4,"(La,Sr)2(Cu,Zn)O4",T,15.0,3.777,,13.220999999999998,PRB0368393,La,1.85,Sr,0.15,Cu,0.925,Zn,0.025,,,,,,,,,,,O,4.0,,La1.85Sr0.15Cu0.925Zn0.025O4.0
295,Y1Ba2Cu3O7-Z,YBa2Cu3O7,Y123,91.5,,,,PRB0365279,Y,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu3.0O7.0
296,Y1Ba2Cu2.841Co0.159O6.8,"YBa2(Cu,Co)3O7",Y123,54.0,3.862,,11.664,SSC0650585,Y,1.0,Ba,2.0,Cu,2.841,Co,0.159,,,,,,,,,,,O,6.8,6.8,Y1.0Ba2.0Cu2.841Co0.159O6.8
297,Y1Ba2.01Cu2.806Cr0.194O7.3,"YBa2(Cu,Cr)3O7",Y123,62.0,3.831,3.894,11.686,SSC0650585,Y,1.0,Ba,2.01,Cu,2.806,Cr,0.194,,,,,,,,,,,O,7.3,7.3,Y1.0Ba2.01Cu2.806Cr0.194O7.3
298,Y1Ba2Cu3O6.74,YBa2Cu3O7,Y123,91.0,,,,JPS0563797,Y,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,6.74,6.74,Y1.0Ba2.0Cu3.0O6.74
299,Y1Ba2Cu2.98Fe0.02O6.93,"YBa2(Cu,Fe)3O7",Y123,91.8,3.819,3.884,11.667,PRB0377458,Y,1.0,Ba,2.0,Cu,2.98,Fe,0.02,,,,,,,,,,,O,6.93,6.93,Y1.0Ba2.0Cu2.98Fe0.02O6.93
300,Y1Ba2Cu2.95Fe0.05O6.92,"YBa2(Cu,Fe)3O7",Y123,91.8,3.83,3.878,11.666,PRB0377458,Y,1.0,Ba,2.0,Cu,2.95,Fe,0.05,,,,,,,,,,,O,6.92,6.92,Y1.0Ba2.0Cu2.95Fe0.05O6.92
301,Y1Ba2Cu2.9Fe0.1O6.92,"YBa2(Cu,Fe)3O7",Y123,76.0,3.86,,11.683,PRB0377458,Y,1.0,Ba,2.0,Cu,2.9,Fe,0.1,,,,,,,,,,,O,6.92,6.92,Y1.0Ba2.0Cu2.9Fe0.1O6.92
302,Y1Ba2Cu2.8Fe0.2O6.93,"YBa2(Cu,Fe)3O7",Y123,49.0,3.864,,11.684,PRB0377458,Y,1.0,Ba,2.0,Cu,2.8,Fe,0.2,,,,,,,,,,,O,6.93,6.93,Y1.0Ba2.0Cu2.8Fe0.2O6.93
304,Y1Ba2Cu2.6Fe0.4O7,"YBa2(Cu,Fe)3O7",Y123,31.0,3.871,,11.674,PRB0377458,Y,1.0,Ba,2.0,Cu,2.6,Fe,0.4,,,,,,,,,,,O,7.0,7.0,Y1.0Ba2.0Cu2.6Fe0.4O7.0
307,Y1Ba2Cu2.95Al0.05O6.93,"YBa2(Cu,Al)3O7",Y123,91.0,3.835,3.883,11.682,PRB0377458,Y,1.0,Ba,2.0,Cu,2.95,Al,0.05,,,,,,,,,,,O,6.93,6.93,Y1.0Ba2.0Cu2.95Al0.05O6.93
308,Y1Ba2Cu2.9Al0.1O6.93,"YBa2(Cu,Al)3O7",Y123,92.0,3.86,3.866,11.675,PRB0377458,Y,1.0,Ba,2.0,Cu,2.9,Al,0.1,,,,,,,,,,,O,6.93,6.93,Y1.0Ba2.0Cu2.9Al0.1O6.93
309,Y1Ba2Cu2.8Al0.2O6.91,"YBa2(Cu,Al)3O7",Y123,85.0,3.862,,11.673,PRB0377458,Y,1.0,Ba,2.0,Cu,2.8,Al,0.2,,,,,,,,,,,O,6.91,6.91,Y1.0Ba2.0Cu2.8Al0.2O6.91
310,Y1Ba2Cu2.7Al0.3O6.99,"YBa2(Cu,Al)3O7",Y123,73.0,3.863,,11.672,PRB0377458,Y,1.0,Ba,2.0,Cu,2.7,Al,0.3,,,,,,,,,,,O,6.99,6.99,Y1.0Ba2.0Cu2.7Al0.3O6.99
311,Y1Ba2Cu2.6Al0.4O7,"YBa2(Cu,Al)3O7",Y123,42.0,3.863,,11.671,PRB0377458,Y,1.0,Ba,2.0,Cu,2.6,Al,0.4,,,,,,,,,,,O,7.0,7.0,Y1.0Ba2.0Cu2.6Al0.4O7.0
312,Y1Ba2Cu2.9Ni0.1O6.87,"YBa2(Cu,Ni)3O7",Y123,55.0,3.829,3.886,11.637,PRB0377458,Y,1.0,Ba,2.0,Cu,2.9,Ni,0.1,,,,,,,,,,,O,6.87,6.87,Y1.0Ba2.0Cu2.9Ni0.1O6.87
313,Y1Ba2Cu2.8Ni0.2O6.82,"YBa2(Cu,Ni)3O7",Y123,45.0,3.835,3.856,11.657,PRB0377458,Y,1.0,Ba,2.0,Cu,2.8,Ni,0.2,,,,,,,,,,,O,6.82,6.82,Y1.0Ba2.0Cu2.8Ni0.2O6.82
314,Y1Ba2Cu2.98Co0.02O6.9,"YBa2(Cu,Co)3O7",Y123,93.4,3.82,3.883,11.667,PRB0377458,Y,1.0,Ba,2.0,Cu,2.98,Co,0.02,,,,,,,,,,,O,6.9,6.9,Y1.0Ba2.0Cu2.98Co0.02O6.9
315,Y1Ba2Cu2.95Co0.05O6.92,"YBa2(Cu,Co)3O7",Y123,94.3,3.829,3.88,11.67,PRB0377458,Y,1.0,Ba,2.0,Cu,2.95,Co,0.05,,,,,,,,,,,O,6.92,6.92,Y1.0Ba2.0Cu2.95Co0.05O6.92
316,Y1Ba2Cu2.9Co0.1O6.82,"YBa2(Cu,Co)3O7",Y123,73.0,3.861,,11.687,PRB0377458,Y,1.0,Ba,2.0,Cu,2.9,Co,0.1,,,,,,,,,,,O,6.82,6.82,Y1.0Ba2.0Cu2.9Co0.1O6.82
317,Y1Ba2Cu2.8Co0.2O6.83,"YBa2(Cu,Co)3O7",Y123,53.0,3.868,,11.684,PRB0377458,Y,1.0,Ba,2.0,Cu,2.8,Co,0.2,,,,,,,,,,,O,6.83,6.83,Y1.0Ba2.0Cu2.8Co0.2O6.83
318,Y1Ba2Cu2.7Co0.3O6.88,"YBa2(Cu,Co)3O7",Y123,22.0,3.872,,11.68,PRB0377458,Y,1.0,Ba,2.0,Cu,2.7,Co,0.3,,,,,,,,,,,O,6.88,6.88,Y1.0Ba2.0Cu2.7Co0.3O6.88
323,Y1Ba2Cu2.7Ni0.3O6.97,"YBa2(Cu,Ni)3O7",Y123,40.0,3.833,3.849,11.662,PRB0377458,Y,1.0,Ba,2.0,Cu,2.7,Ni,0.3,,,,,,,,,,,O,6.97,6.97,Y1.0Ba2.0Cu2.7Ni0.3O6.97
324,Y1Ba2Cu2.9Zn0.1O6.81,"YBa2(Cu,Zn)3O7",Y123,55.0,3.819,3.888,11.682,PRB0377458,Y,1.0,Ba,2.0,Cu,2.9,Zn,0.1,,,,,,,,,,,O,6.81,6.81,Y1.0Ba2.0Cu2.9Zn0.1O6.81
325,Y1Ba2Cu2.8Zn0.2O6.79,"YBa2(Cu,Zn)3O7",Y123,45.0,3.82,3.889,11.68,PRB0377458,Y,1.0,Ba,2.0,Cu,2.8,Zn,0.2,,,,,,,,,,,O,6.79,6.79,Y1.0Ba2.0Cu2.8Zn0.2O6.79
326,Y1Ba2Cu2.7Zn0.3O6.74,"YBa2(Cu,Zn)3O7",Y123,45.0,3.82,3.893,11.68,PRB0377458,Y,1.0,Ba,2.0,Cu,2.7,Zn,0.3,,,,,,,,,,,O,6.74,6.74,Y1.0Ba2.0Cu2.7Zn0.3O6.74
327,Y1Ba2Cu3O6.85,YBa2Cu3O7,Y123,92.0,3.815,3.882,11.67,PRB0377458,Y,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,6.85,6.85,Y1.0Ba2.0Cu3.0O6.85
334,La2.89Na0.11Cu1O4-X,"(La,Na)2CuO4",Y123,16.0,,,,SSC0660387,La,2.89,Na,0.11,Cu,1.0,,,,,,,,,,,,,O,4.0,,La2.89Na0.11Cu1.0O4.0
335,La2.89Na0.41Cu1O4-X,"(La,Na)2CuO4",Y123,18.0,,,,SSC0660387,La,2.89,Na,0.41,Cu,1.0,,,,,,,,,,,,,O,4.0,,La2.89Na0.41Cu1.0O4.0
338,Y1Ba2Cu3O7,YBa2Cu3O7,Y123,91.3,,,,SSC0660421,Y,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu3.0O7.0
339,Ho1Ba2Cu3O7,HoBa2Cu3O7,Y123,92.1,,,,SSC0660421,Ho,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,7.0,,Ho1.0Ba2.0Cu3.0O7.0
340,Sm1Ba2Cu3O7,SmBa2Cu3O7,Y123,92.6,,,,SSC0660421,Sm,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,7.0,,Sm1.0Ba2.0Cu3.0O7.0
341,Ho1Ba2Cu3O7,HoBa2Cu3O7,Y123,92.1,,,,SSC0660421,Ho,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,7.0,,Ho1.0Ba2.0Cu3.0O7.0
342,Y1Ba2Cu3O7-Z,YBa2Cu3O7,Y123,88.1,,,,SSC0660623,Y,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu3.0O7.0
344,Y1Ba2Cu3O6.8,YBa2Cu3O7,Y123,79.0,,,,SSC0650845,Y,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,6.8,6.8,Y1.0Ba2.0Cu3.0O6.8
348,La1.8Sr0.2Cu1O4,"(La,Sr)2CuO4",T,35.7,,,,PRB0363906,La,1.8,Sr,0.2,Cu,1.0,,,,,,,,,,,,,O,4.0,,La1.8Sr0.2Cu1.0O4.0
352,Er1Ba2Cu3O7-Z,ErBa2Cu3O7,Y123,90.0,3.811,3.878,11.646,JJP0262091,Er,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,7.0,,Er1.0Ba2.0Cu3.0O7.0
353,Er0.75Yb0.25Ba2Cu3O7-Z,"(Er,Yb)Ba2Cu3O7",Y123,87.6,3.817,3.887,11.659,JJP0262091,Er,0.75,Yb,0.25,Ba,2.0,Cu,3.0,,,,,,,,,,,O,7.0,,Er0.75Yb0.25Ba2.0Cu3.0O7.0
354,Er0.62Yb0.38Ba2Cu3O7-Z,"(Er,Yb)Ba2Cu3O7",Y123,88.3,3.815,3.883,11.675,JJP0262091,Er,0.62,Yb,0.38,Ba,2.0,Cu,3.0,,,,,,,,,,,O,7.0,,Er0.62Yb0.38Ba2.0Cu3.0O7.0
355,Er0.5Yb0.5Ba2Cu3O7-Z,"(Er,Yb)Ba2Cu3O7",Y123,89.3,3.812,3.883,11.674,JJP0262091,Er,0.5,Yb,0.5,Ba,2.0,Cu,3.0,,,,,,,,,,,O,7.0,,Er0.5Yb0.5Ba2.0Cu3.0O7.0
356,Er0.37Yb0.63Ba2Cu3O7-Z,"(Er,Yb)Ba2Cu3O7",Y123,87.8,3.809,3.879,11.664,JJP0262091,Er,0.37,Yb,0.63,Ba,2.0,Cu,3.0,,,,,,,,,,,O,7.0,,Er0.37Yb0.63Ba2.0Cu3.0O7.0
357,Er0.25Yb0.75Ba2Cu3O7-Z,"(Er,Yb)Ba2Cu3O7",Y123,86.3,3.812,3.879,11.636,JJP0262091,Er,0.25,Yb,0.75,Ba,2.0,Cu,3.0,,,,,,,,,,,O,7.0,,Er0.25Yb0.75Ba2.0Cu3.0O7.0
358,Yb1Ba2Cu3O7-Z,YBa2Cu3O7,Y123,88.5,3.811,3.871,11.635,JJP0262091,Yb,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,7.0,,Yb1.0Ba2.0Cu3.0O7.0
377,La1.85Sr0.15Cu1O4,"(La,Sr)2CuO4",T,40.0,,,,PRL0600542,La,1.85,Sr,0.15,Cu,1.0,,,,,,,,,,,,,O,4.0,,La1.85Sr0.15Cu1.0O4.0
379,Y1Ba2Cu3O7-Z,YBa2Cu3O7,Y123,92.0,3.823,3.887,11.684,JJP0261997,Y,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu3.0O7.0
380,Y1Ba2Cu2.94Ga0.06O7-Z,"YBa2(Cu,Ga)3O7",Y123,87.0,3.848,3.874,11.689,JJP0261997,Y,1.0,Ba,2.0,Cu,2.94,Ga,0.06,,,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu2.94Ga0.06O7.0
381,Y1Ba2Cu2.85Ga0.15O7-Z,"YBa2(Cu,Ga)3O7",Y123,75.0,3.855,3.863,11.689,JJP0261997,Y,1.0,Ba,2.0,Cu,2.85,Ga,0.15,,,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu2.85Ga0.15O7.0
382,Y1Ba2Cu2.7Ga0.3O7-Z,"YBa2(Cu,Ga)3O7",Y123,66.0,3.861,3.866,11.696,JJP0261997,Y,1.0,Ba,2.0,Cu,2.7,Ga,0.3,,,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu2.7Ga0.3O7.0
383,Y1Ba2Cu3O6.98,YBa2Cu3O7,Y123,92.0,,,,PRB0370638,Y,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,6.98,6.98,Y1.0Ba2.0Cu3.0O6.98
386,Y1Ba2Cu2.88Fe0.12O7-Z,"YBa2(Cu,Fe)3O7",Y123,70.0,,,,JJP0261982,Y,1.0,Ba,2.0,Cu,2.88,Fe,0.12,,,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu2.88Fe0.12O7.0
387,Gd1Ba2Cu3O7-Z,GdBa2Cu3O7,Y123,94.7,,,,JJP0262034,Gd,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,7.0,,Gd1.0Ba2.0Cu3.0O7.0
388,Eu1Ba2Cu3O7-Z,ErBa2Cu3O7,Y123,94.5,,,,JJP0262034,Eu,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,7.0,,Eu1.0Ba2.0Cu3.0O7.0
417,Y1Ba2Cu3O7-Z,YBa2Cu3O7,Y123,92.5,3.83,3.89,11.67,JJP0261956,Y,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu3.0O7.0
418,Nd1Ba2Cu3O7-Z,NdBa2Cu3O7,Y123,67.0,3.812,3.907,11.741,JJP0261956,Nd,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,7.0,,Nd1.0Ba2.0Cu3.0O7.0
419,Sm1Ba2Cu3O7-Z,SmBa2Cu3O7,Y123,76.0,3.858,3.916,11.704,JJP0261956,Sm,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,7.0,,Sm1.0Ba2.0Cu3.0O7.0
420,Eu1Ba2Cu3O7-Z,EuBa2Cu3O7,Y123,92.0,3.84,3.9,11.704,JJP0261956,Eu,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,7.0,,Eu1.0Ba2.0Cu3.0O7.0
421,Gd1Ba2Cu3O7-Z,GdBa2Cu3O7,Y123,86.0,3.843,3.898,11.717,JJP0261956,Gd,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,7.0,,Gd1.0Ba2.0Cu3.0O7.0
422,Dy1Ba2Cu3O7-Z,DyBa2Cu3O7,Y123,92.0,3.829,3.895,11.68,JJP0261956,Dy,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,7.0,,Dy1.0Ba2.0Cu3.0O7.0
423,Ho1Ba2Cu3O7-Z,HoBa2Cu3O7,Y123,91.0,3.824,3.89,11.664,JJP0261956,Ho,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,7.0,,Ho1.0Ba2.0Cu3.0O7.0
424,Er1Ba2Cu3O7-Z,ErBa2Cu3O7,Y123,91.0,3.829,3.884,11.652,JJP0261956,Er,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,7.0,,Er1.0Ba2.0Cu3.0O7.0
425,Tm1Ba2Cu3O7-Z,TmBa2Cu3O7,Y123,92.0,3.82,3.88,11.66,JJP0261956,Tm,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,7.0,,Tm1.0Ba2.0Cu3.0O7.0
426,Yb1Ba2Cu3O7-Z,YbBa2Cu3O7,Y123,91.0,3.382,3.87,11.66,JJP0261956,Yb,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,7.0,,Yb1.0Ba2.0Cu3.0O7.0
428,Y1Ba2Cu3HO7-X,YBa2Cu3HxO7,Y123,90.0,3.822,3.892,11.67,JJP0271104,Y,1.0,Ba,2.0,Cu,3.0,H,,,,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu3.0HO7.0
429,Y1Ba2Cu3HO7-X,YBa2Cu3HxO7,Y123,43.05,3.862,,11.76,JJP0271104,Y,1.0,Ba,2.0,Cu,3.0,H,,,,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu3.0HO7.0
431,Y1Ba2Cu3O7-X,YBa2Cu3O7,Y123,92.0,,,,PRL0591860,Y,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu3.0O7.0
432,Y1Ba2Cu3O7-X,YBa2Cu3O7,Y123,92.0,,,,NU0590030,Y,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu3.0O7.0
436,Gd1Ba2Cu3O7-Z,GdBa2Cu3O7,Y123,93.0,,,,PRB0375828,Gd,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,7.0,,Gd1.0Ba2.0Cu3.0O7.0
437,Dy1Ba2Cu3O7-Z,DyBa2Cu3O7,Y123,94.0,,,,PRB0375828,Dy,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,7.0,,Dy1.0Ba2.0Cu3.0O7.0
438,Sm1Ba2Cu3O7-Z,SmBa2Cu3O7,Y123,92.0,,,,PRB0375828,Sm,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,7.0,,Sm1.0Ba2.0Cu3.0O7.0
439,Ho1Ba2Cu3O7-Z,HoBa2Cu3O7,Y123,93.5,,,,PRB0375828,Ho,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,7.0,,Ho1.0Ba2.0Cu3.0O7.0
440,Y1Ba2Cu3O7-Z,YBa2Cu3O7,Y123,93.5,,,,PRB0375828,Y,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,7.0,,Y1.0Ba2.0Cu3.0O7.0
441,Nd1Ba2Cu3O7,NdBa2Cu3O7,Y123,88.0,3.873,3.906,11.73,PRB0375820,Nd,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,7.0,,Nd1.0Ba2.0Cu3.0O7.0
442,Nd1Ba2Cu3S1O6,"NdBa2Cu3(O,S)7",Y123,69.0,3.879,,11.69,PRB0375820,Nd,1.0,Ba,2.0,Cu,3.0,S,1.0,,,,,,,,,,,O,6.0,,Nd1.0Ba2.0Cu3.0S1.0O6.0
443,Nd1Ba2Cu3S1O5,"NdBa2Cu3(O,S)7",Y123,56.0,3.897,,11.69,PRB0375820,Nd,1.0,Ba,2.0,Cu,3.0,S,1.0,,,,,,,,,,,O,5.0,,Nd1.0Ba2.0Cu3.0S1.0O5.0
444,Eu1Ba2Cu3O7,EuBa2Cu3O7,Y123,92.0,3.821,3.884,11.61,PRB0375820,Eu,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,7.0,,Eu1.0Ba2.0Cu3.0O7.0
445,Eu1Ba2Cu3S1O6,"EuBa2Cu3(O,S)7",Y123,85.0,3.884,,11.65,PRB0375820,Eu,1.0,Ba,2.0,Cu,3.0,S,1.0,,,,,,,,,,,O,6.0,,Eu1.0Ba2.0Cu3.0S1.0O6.0
446,Gd1Ba2Cu3O7,GdBa2Cu3O7,Y123,92.0,3.844,3.897,11.7,PRB0375820,Gd,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,7.0,,Gd1.0Ba2.0Cu3.0O7.0
447,Gd1Ba2Cu3S1O6,"GdBa2Cu3(O,S)7",Y123,92.0,3.887,3.911,11.72,PRB0375820,Gd,1.0,Ba,2.0,Cu,3.0,S,1.0,,,,,,,,,,,O,6.0,,Gd1.0Ba2.0Cu3.0S1.0O6.0
459,Y1Ba2Cu3O6.89,YBa2Cu3O7,Y123,92.0,,,,JJP0271080,Y,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,6.89,6.89,Y1.0Ba2.0Cu3.0O6.89
460,Y1Ba2Cu3S0.03O7.12,"YBa2Cu3(O,S)7",Y123,90.0,,,,JJP0271080,Y,1.0,Ba,2.0,Cu,3.0,S,0.03,,,,,,,,,,,O,7.12,7.12,Y1.0Ba2.0Cu3.0S0.03O7.12
461,Y1Ba2Cu3S0.06O7.23,"YBa2Cu3(O,S)7",Y123,89.0,,,,JJP0271080,Y,1.0,Ba,2.0,Cu,3.0,S,0.06,,,,,,,,,,,O,7.23,7.23,Y1.0Ba2.0Cu3.0S0.06O7.23
462,Y1Ba2Cu3S0.12O7.28,"YBa2Cu3(O,S)7",Y123,89.0,,,,JJP0271080,Y,1.0,Ba,2.0,Cu,3.0,S,0.12,,,,,,,,,,,O,7.28,7.28,Y1.0Ba2.0Cu3.0S0.12O7.28
471,Gd1Ba2Cu3O6.9,GdBa2Cu3O7,Y123,92.0,,,,JJP0271307,Gd,1.0,Ba,2.0,Cu,3.0,,,,,,,,,,,,,O,6.9,6.9,Gd1.0Ba2.0Cu3.0O6.9
473,Gd1Ba2Cu2.7Fe0.3O6.9,"GdBa2(Cu,Fe)3O7",Y123,41.0,,,,JJP0271307,Gd,1.0,Ba,2.0,Cu,2.7,Fe,0.3,,,,,,,,,,,O,6.9,6.9,Gd1.0Ba2.0Cu2.7Fe0.3O6.9
