num :,composition :,str3 :,tc :,lata :,latb :,latc :,refno :,author :,title :,journal :,year :,lata* :,layers :,types :,cu-o_a :,cid :,cu-o_p :
6541,Er0.6Ca0.25Hf0.15Ba2.0Cu3.0O7.02,RE123,84.7,3.829,3.873,11.702,PHC2610090,"D.G. Kuberkar, G.J. Baldha, K.M. Pansuria, R.G. Kulkarni, U.S. Joshi,",Effect of Hf and Hf-Ca substitution on the superconductivity of ErBa2Cu3O7-z,"Physica.C,261(1996)90-96",1996.0,3.829,Two,RE,2.3717330135746018,,1.9145
6542,Er0.55Ca0.3Hf0.15Ba2.0Cu3.0O7.05,RE123,72.2,3.825,3.872,11.718,PHC2610090,"D.G. Kuberkar, G.J. Baldha, K.M. Pansuria, R.G. Kulkarni, U.S. Joshi,",Effect of Hf and Hf-Ca substitution on the superconductivity of ErBa2Cu3O7-z,"Physica.C,261(1996)90-96",1996.0,3.825,Two,RE,2.3931402598769425,,1.9125
6543,Er0.45Ca0.4Hf0.15Ba2.0Cu3.0O7.1,RE123,66.0,3.817,3.875,11.718,PHC2610090,"D.G. Kuberkar, G.J. Baldha, K.M. Pansuria, R.G. Kulkarni, U.S. Joshi,",Effect of Hf and Hf-Ca substitution on the superconductivity of ErBa2Cu3O7-z,"Physica.C,261(1996)90-96",1996.0,3.817,Two,RE,2.4088685287086684,,1.9085
6546,Y1.0Sr2.0Cu2.8Re2.0O7.0,Y123,42.0,3.813,,11.52,SSC0990413,"A. Das, B. Dabrowski, R. Suryanarayanan,","ENHANCEMENT OF Tc IN Y1-xPrxCu2.8Re0.2O6+z(z~1;x=0, 0.75)DUE TO THE ELEVATED OXYGEN PRESSURE ANNEALING","Solid State 98.,(1996)413",1996.0,3.813,Two,RE,2.155848761604698,,1.9065
6548,Y1.0Sr2.0Cu2.8Re0.2O7.0,Y123,55.0,3.821,,11.548,SSC0990413,"A. Das, B. Dabrowski, R. Suryanarayanan,","ENHANCEMENT OF Tc IN Y1-xPrxCu2.8Re0.2O6+z(z~1;x=0, 0.75)DUE TO THE ELEVATED OXYGEN PRESSURE ANNEALING","Solid State 98.,(1996)413",1996.0,3.821,Two,RE,2.1848580933077315,,1.9105
6549,Y0.25Pr0.75Sr2.0Cu2.8Re0.2O7.0,Y123,14.0,3.854,,11.589,SSC0990413,"A. Das, B. Dabrowski, R. Suryanarayanan,","ENHANCEMENT OF Tc IN Y1-xPrxCu2.8Re0.2O6+z(z~1;x=0, 0.75)DUE TO THE ELEVATED OXYGEN PRESSURE ANNEALING","Solid State 98.,(1996)413",1996.0,3.854,Two,RE,2.2441410072761876,,1.927
6571,Hg1.0Ba2.0Ca2.0Cu3.0O8.0,Hg1223,110.0,3.855,,15.842,PHC2610189,"C. Gou, D.F. Chen, D.W. Wang, H.M. Shao, S.S. Jiang, X.S. Wu, Z.H. Wu,",Syntheses and neutron powder diffraction studies of the superconductor HgBa2Ca2Cu3O8+z by Pb substitution,"Physica.C,261(1996)189-195",1996.0,3.855,Three,Hg,2.8207706237565713,,1.9275
6572,Hg0.9Pb0.1Ba2.0Ca2.0Cu3.0O8.0,Hg1223,118.0,3.85,,15.836,PHC2610189,"C. Gou, D.F. Chen, D.W. Wang, H.M. Shao, S.S. Jiang, X.S. Wu, Z.H. Wu,",Syntheses and neutron powder diffraction studies of the superconductor HgBa2Ca2Cu3O8+z by Pb substitution,"Physica.C,261(1996)189-195",1996.0,3.85,Three,Hg,2.832000050102705,,1.925
6573,Hg0.8Pb0.2Ba2.0Ca2.0Cu3.0O8.0,Hg1223,125.0,3.848,,15.831,PHC2610189,"C. Gou, D.F. Chen, D.W. Wang, H.M. Shao, S.S. Jiang, X.S. Wu, Z.H. Wu,",Syntheses and neutron powder diffraction studies of the superconductor HgBa2Ca2Cu3O8+z by Pb substitution,"Physica.C,261(1996)189-195",1996.0,3.848,Three,Hg,2.8335955699393773,,1.924
6574,Hg0.7Pb0.3Ba2.0Ca2.0Cu3.0O8.0,Hg1223,130.0,3.843,,15.824000000000002,PHC2610189,"C. Gou, D.F. Chen, D.W. Wang, H.M. Shao, S.S. Jiang, X.S. Wu, Z.H. Wu,",Syntheses and neutron powder diffraction studies of the superconductor HgBa2Ca2Cu3O8+z by Pb substitution,"Physica.C,261(1996)189-195",1996.0,3.843,Three,Hg,2.8437110537079073,,1.9215
6575,Hg0.6Pb0.4Ba2.0Ca2.0Cu3.0O8.0,Hg1223,120.0,3.842,,15.818,PHC2610189,"C. Gou, D.F. Chen, D.W. Wang, H.M. Shao, S.S. Jiang, X.S. Wu, Z.H. Wu,",Syntheses and neutron powder diffraction studies of the superconductor HgBa2Ca2Cu3O8+z by Pb substitution,"Physica.C,261(1996)189-195",1996.0,3.842,Three,Hg,2.840610014604615,,1.921
6576,Hg0.5Pb0.5Ba2.0Ca2.0Cu3.0O8.0,Hg1223,103.0,3.84,,15.822,PHC2610189,"C. Gou, D.F. Chen, D.W. Wang, H.M. Shao, S.S. Jiang, X.S. Wu, Z.H. Wu,",Syntheses and neutron powder diffraction studies of the superconductor HgBa2Ca2Cu3O8+z by Pb substitution,"Physica.C,261(1996)189-195",1996.0,3.84,Three,Hg,2.852231017639756,,1.92
6579,Nd1.0Ba1.5Sr0.5Cu3.0O6.91,RE123,83.0,3.86,3.896,11.697,PHC2610097,"B. Hellebrand, D. Ba""uerle, M. Guillaume, M. Vybornov, P. Fischer, P. Rogl, X.Z. Wang,",Structural analysis of superconducting NdBa1.5Sr0.5Cu3O7-z,"Physica.C,261(1996)97-104",1996.0,3.86,Two,RE,2.3065537493871378,,1.93
6580,Nd1.0Ba1.5Sr0.5Cu3.0O6.91,RE123,71.0,3.881,,11.688,PHC2610097,"B. Hellebrand, D. Ba""uerle, M. Guillaume, M. Vybornov, P. Fischer, P. Rogl, X.Z. Wang,",Structural analysis of superconducting NdBa1.5Sr0.5Cu3O7-z,"Physica.C,261(1996)97-104",1996.0,3.881,Two,RE,2.2576490432677137,,1.9405
6604,Nd1.0Ba1.5Sr0.5Cu3.0O6.91,RE123,71.0,3.881,,11.688,PHC2610097,"B. Hellebrand, D. Ba""uerle, M. Guillaume, M. Vybornov, P. Fischer, P. Rogl, X.Z. Wang,",Structural analysis of superconducting NdBa1.5Sr0.5Cu3O7-z,"Physica.C,261(1996)97-104",1996.0,3.881,Two,RE,2.2576490432677137,,1.9405
6605,Nd1.0Ba1.5Sr0.5Cu3.0O6.91,RE123,83.0,3.86,3.896,11.697,PHC2610097,"B. Hellebrand, D. Ba""uerle, M. Guillaume, M. Vybornov, P. Fischer, P. Rogl, X.Z. Wang,",Structural analysis of superconducting NdBa1.5Sr0.5Cu3O7-z,"Physica.C,261(1996)97-104",1996.0,3.86,Two,RE,2.3065537493871378,,1.93
6618,Y1.0Ba2.0Cu3.0O6.83,Y123,92.0,3.822,3.888,11.667,PHC1830154,"D.G. Kuberkar, G.K. Bichile, R.G. Kulkarni, Smida Deshmukh,",Influence of hole filling and pair breaking by Pr and hole doping by Ca on superconductivity and flux pinning of YBa2Cu3O6.83,"Physica.C,183(1991)154-162",1991.0,3.822,Two,RE,2.282094419635129,,1.911
6619,Y0.95Pr0.05Ba2.0Cu3.0O6.85,Y123,85.5,3.814,3.884,11.65,PHC1830154,"D.G. Kuberkar, G.K. Bichile, R.G. Kulkarni, Smida Deshmukh,",Influence of hole filling and pair breaking by Pr and hole doping by Ca on superconductivity and flux pinning of YBa2Cu3O6.83,"Physica.C,183(1991)154-162",1991.0,3.814,Two,RE,2.262000341252527,,1.907
6620,Y0.9Pr0.1Ba2.0Cu3.0O6.82,Y123,82.0,3.82,3.884,11.648,PHC1830154,"D.G. Kuberkar, G.K. Bichile, R.G. Kulkarni, Smida Deshmukh,",Influence of hole filling and pair breaking by Pr and hole doping by Ca on superconductivity and flux pinning of YBa2Cu3O6.83,"Physica.C,183(1991)154-162",1991.0,3.82,Two,RE,2.2651163558143548,,1.91
6621,Y0.85Pr0.15Ba2.0Cu3.0O6.84,Y123,75.0,3.817,3.887,11.662,PHC1830154,"D.G. Kuberkar, G.K. Bichile, R.G. Kulkarni, Smida Deshmukh,",Influence of hole filling and pair breaking by Pr and hole doping by Ca on superconductivity and flux pinning of YBa2Cu3O6.83,"Physica.C,183(1991)154-162",1991.0,3.817,Two,RE,2.274094557003041,,1.9085
6622,Y0.8Pr0.2Ba2.0Cu3.0O6.81,Y123,68.0,3.826,3.889,11.669,PHC1830154,"D.G. Kuberkar, G.K. Bichile, R.G. Kulkarni, Smida Deshmukh,",Influence of hole filling and pair breaking by Pr and hole doping by Ca on superconductivity and flux pinning of YBa2Cu3O6.83,"Physica.C,183(1991)154-162",1991.0,3.826,Two,RE,2.2868733545916307,,1.913
6623,Y0.95Ca0.05Ba2.0Cu3.0O6.79,Y123,88.0,3.801,3.883,11.646,PHC1830154,"D.G. Kuberkar, G.K. Bichile, R.G. Kulkarni, Smida Deshmukh,",Influence of hole filling and pair breaking by Pr and hole doping by Ca on superconductivity and flux pinning of YBa2Cu3O6.83,"Physica.C,183(1991)154-162",1991.0,3.801,Two,RE,2.2484949965803622,,1.9005
6624,Y0.9Ca0.1Ba2.0Cu3.0O6.67,Y123,82.0,3.841,3.89,11.689,PHC1830154,"D.G. Kuberkar, G.K. Bichile, R.G. Kulkarni, Smida Deshmukh,",Influence of hole filling and pair breaking by Pr and hole doping by Ca on superconductivity and flux pinning of YBa2Cu3O6.83,"Physica.C,183(1991)154-162",1991.0,3.841,Two,RE,2.3149253303608166,,1.9205
6625,Y0.85Ca0.15Ba2.0Cu3.0O6.65,Y123,83.0,3.819,3.887,11.655,PHC1830154,"D.G. Kuberkar, G.K. Bichile, R.G. Kulkarni, Smida Deshmukh,",Influence of hole filling and pair breaking by Pr and hole doping by Ca on superconductivity and flux pinning of YBa2Cu3O6.83,"Physica.C,183(1991)154-162",1991.0,3.819,Two,RE,2.2700002038846154,,1.9095
6626,Y0.8Ca0.2Ba2.0Cu3.0O6.64,Y123,81.0,3.822,3.872,11.617,PHC1830154,"D.G. Kuberkar, G.K. Bichile, R.G. Kulkarni, Smida Deshmukh,",Influence of hole filling and pair breaking by Pr and hole doping by Ca on superconductivity and flux pinning of YBa2Cu3O6.83,"Physica.C,183(1991)154-162",1991.0,3.822,Two,RE,2.241570540905901,,1.911
6627,Y0.8Pr0.05Ca0.15Ba2.0Cu3.0O6.83,Y123,87.0,3.819,3.881,11.642,PHC1830154,"D.G. Kuberkar, G.K. Bichile, R.G. Kulkarni, Smida Deshmukh,",Influence of hole filling and pair breaking by Pr and hole doping by Ca on superconductivity and flux pinning of YBa2Cu3O6.83,"Physica.C,183(1991)154-162",1991.0,3.819,Two,RE,2.2594639954150164,,1.9095
6628,Y0.8Pr0.15Ca0.05Ba2.0Cu3.0O6.82,Y123,80.0,3.805,3.873,11.624,PHC1830154,"D.G. Kuberkar, G.K. Bichile, R.G. Kulkarni, Smida Deshmukh,",Influence of hole filling and pair breaking by Pr and hole doping by Ca on superconductivity and flux pinning of YBa2Cu3O6.83,"Physica.C,183(1991)154-162",1991.0,3.805,Two,RE,2.2338224697468334,,1.9025
6704,Hg1.4Tl0.6Ba2.0Y0.7Ca0.3Cu2.0O8.0,Hg2212,60.0,3.861,,28.92,PHC2590036,"Ayako Tokiwa-Yamamoto, Keiichi Tanabe, Seiji Adachi, Tadashi Tatsuki, Xiao-Jing Wu,","Effect of Tl doping on the phase stability of Hg2Ba2(Y,Ca)1Cu2O8-z suoerconducters prepared by a high-pressure technique","Physica C,259(1996)36-42",,3.861,Two,Hg,2.4600909372088404,,1.9305
6705,Hg1.4Tl0.6Ba2.0Y0.4Ca0.6Cu2.0O8.0,Hg2212,84.0,3.856,,28.99,PHC2590036,"Ayako Tokiwa-Yamamoto, Keiichi Tanabe, Seiji Adachi, Tadashi Tatsuki, Xiao-Jing Wu,","Effect of Tl doping on the phase stability of Hg2Ba2(Y,Ca)1Cu2O8-z suoerconducters prepared by a high-pressure technique","Physica C,259(1996)36-42",,3.856,Two,Hg,2.4642630163328407,,1.928
6711,La1.94Ba0.06Cu1.0O4.0,T,15.5,3.806,,13.241,PHC2580315,"Hideyoshi Tanabe, Hironao Kojima, Isao Tanaka, M.K.R. Khan,",Anisotropic electric resistivity of superconducting La2-xBaxCuO4-z single crystals,"Physica.C.258,(1996)315-320",1996.0,3.806,One,RE,2.407588207015156,,1.903
6712,La1.92Ba0.08Cu1.0O4.0,T,27.0,3.804,,13.258,PHC2580315,"Hideyoshi Tanabe, Hironao Kojima, Isao Tanaka, M.K.R. Khan,",Anisotropic electric resistivity of superconducting La2-xBaxCuO4-z single crystals,"Physica.C.258,(1996)315-320",1996.0,3.804,One,RE,2.412327021176752,,1.902
6713,La1.91Ba0.09Cu1.0O4.0,T,31.5,3.797,,13.272,PHC2580315,"Hideyoshi Tanabe, Hironao Kojima, Isao Tanaka, M.K.R. Khan,",Anisotropic electric resistivity of superconducting La2-xBaxCuO4-z single crystals,"Physica.C.258,(1996)315-320",1996.0,3.797,One,RE,2.417482210473244,,1.8985
6745,Er1.0Ba2.0Cu3.0O6.94,RE123,91.5,3.82,3.886,11.671,SSC0981095,"D.G. Kuberkar, G.J. Baldha, K.M. Pansuria, R.G. Kulkarni, U.S. Joshi,",INFLUENCE OF HOLE FILLING BY Co AND HOLE DOPING BY Ca ON THE SUPERCONDUCTIVITY OF ErBa2Cu3O7-z,Solid State Commun.98(1996)10095-1098,1996.0,3.82,Two,RE,2.363187536730244,,1.91
6746,Er1.0Ba2.0Cu2.94Co0.06O6.8,RE123,73.0,3.833,3.877,11.655,SSC0981095,"D.G. Kuberkar, G.J. Baldha, K.M. Pansuria, R.G. Kulkarni, U.S. Joshi,",INFLUENCE OF HOLE FILLING BY Co AND HOLE DOPING BY Ca ON THE SUPERCONDUCTIVITY OF ErBa2Cu3O7-z,Solid State Commun.98(1996)10095-1098,1996.0,3.833,Two,RE,2.324085987992211,,1.9165
6747,Er1.0Ba2.0Cu2.88Co0.12O6.78,RE123,46.0,3.833,3.884,11.663,SSC0981095,"D.G. Kuberkar, G.J. Baldha, K.M. Pansuria, R.G. Kulkarni, U.S. Joshi,",INFLUENCE OF HOLE FILLING BY Co AND HOLE DOPING BY Ca ON THE SUPERCONDUCTIVITY OF ErBa2Cu3O7-z,Solid State Commun.98(1996)10095-1098,1996.0,3.833,Two,RE,2.3308575439354495,,1.9165
6748,Er1.0Ba2.0Cu2.28Co0.18O6.74,RE123,34.0,3.803,3.88,11.665,SSC0981095,"D.G. Kuberkar, G.J. Baldha, K.M. Pansuria, R.G. Kulkarni, U.S. Joshi,",INFLUENCE OF HOLE FILLING BY Co AND HOLE DOPING BY Ca ON THE SUPERCONDUCTIVITY OF ErBa2Cu3O7-z,Solid State Commun.98(1996)10095-1098,1996.0,3.803,Two,RE,2.3915314410402333,,1.9015
6749,Er1.0Ba2.0Cu2.76Co0.24O6.75,RE123,31.0,3.858,3.862,11.672,SSC0981095,"D.G. Kuberkar, G.J. Baldha, K.M. Pansuria, R.G. Kulkarni, U.S. Joshi,",INFLUENCE OF HOLE FILLING BY Co AND HOLE DOPING BY Ca ON THE SUPERCONDUCTIVITY OF ErBa2Cu3O7-z,Solid State Commun.98(1996)10095-1098,1996.0,3.858,Two,RE,2.289324704272449,,1.929
6750,Er0.94Ca0.06Ba2.0Cu2.82Co0.18O6.76,RE123,64.0,3.815,3.879,11.66,SSC0981095,"D.G. Kuberkar, G.J. Baldha, K.M. Pansuria, R.G. Kulkarni, U.S. Joshi,",INFLUENCE OF HOLE FILLING BY Co AND HOLE DOPING BY Ca ON THE SUPERCONDUCTIVITY OF ErBa2Cu3O7-z,Solid State Commun.98(1996)10095-1098,1996.0,3.815,Two,RE,2.3637068153281207,,1.9075
6751,Er0.88Ca0.12Ba2.0Cu2.82Co0.18O6.93,RE123,77.5,3.823,3.878,11.658,SSC0981095,"D.G. Kuberkar, G.J. Baldha, K.M. Pansuria, R.G. Kulkarni, U.S. Joshi,",INFLUENCE OF HOLE FILLING BY Co AND HOLE DOPING BY Ca ON THE SUPERCONDUCTIVITY OF ErBa2Cu3O7-z,Solid State Commun.98(1996)10095-1098,1996.0,3.823,Two,RE,2.3462856575105846,,1.9115
6752,Er0.82Ca0.18Ba2.0Cu2.82Co0.18O6.71,RE123,84.5,3.827,3.875,11.658,SSC0981095,"D.G. Kuberkar, G.J. Baldha, K.M. Pansuria, R.G. Kulkarni, U.S. Joshi,",INFLUENCE OF HOLE FILLING BY Co AND HOLE DOPING BY Ca ON THE SUPERCONDUCTIVITY OF ErBa2Cu3O7-z,Solid State Commun.98(1996)10095-1098,1996.0,3.827,Two,RE,2.338421523094721,,1.9135
6753,Y0.8Pr0.2Ba1.0Sr1.0Cu3.0O7.0,Y123,69.1,3.823,3.858,11.572,PLA1960263,"Guanghan Cao, Hongkai wu, Xiaojun Li, Yitai Qian, Yuheng Zhang, Zuyao Chen,",Structural properties and superconductivity in the Y1-xPrxBaSrCu3O7-delta system,"Phys.Lett.A,196(1994)263-266",1994.0,3.823,Two,RE,2.205888545001427,,1.9115
6754,Y0.6Pr0.4Ba1.0Sr1.0Cu3.0O7.0,Y123,52.4,3.839,3.856,11.574000000000002,PLA1960263,"Guanghan Cao, Hongkai wu, Xiaojun Li, Yitai Qian, Yuheng Zhang, Zuyao Chen,",Structural properties and superconductivity in the Y1-xPrxBaSrCu3O7-delta system,"Phys.Lett.A,196(1994)263-266",1994.0,3.839,Two,RE,2.2201414193799245,,1.9195
6755,Y0.5Pr0.5Ba1.0Sr1.0Cu3.0O7.0,Y123,32.1,3.849,,11.578,PLA1960263,"Guanghan Cao, Hongkai wu, Xiaojun Li, Yitai Qian, Yuheng Zhang, Zuyao Chen,",Structural properties and superconductivity in the Y1-xPrxBaSrCu3O7-delta system,"Phys.Lett.A,196(1994)263-266",1994.0,3.849,Two,RE,2.2312782791965926,,1.9245
6756,Y0.4Pr0.6Ba1.0Sr1.0Cu3.0O7.0,Y123,21.4,3.854,,11.576,PLA1960263,"Guanghan Cao, Hongkai wu, Xiaojun Li, Yitai Qian, Yuheng Zhang, Zuyao Chen,",Structural properties and superconductivity in the Y1-xPrxBaSrCu3O7-delta system,"Phys.Lett.A,196(1994)263-266",1994.0,3.854,Two,RE,2.233604798806587,,1.927
6766,Tm1.0Ba2.0Cu4.0O8.0,RE124,79.6,3.82,3.86,27.187,PHC2620261,"Makoto Kawazoe, Masakazu Tatsumi, Seika Yamamoto,","Synthesis of bulk superconductors RBa2Cu4O8(R=Tm, Er, Ho, Y, Dy, and Gd) by a simple solid-state rection method","Physica.C,262(1996)261-265",1996.0,3.82,Two,RE,2.3561269537595053,,1.91
6767,Er1.0Ba2.0Cu4.0O8.0,RE124,77.8,3.836,3.869,27.197,PHC2620261,"Makoto Kawazoe, Masakazu Tatsumi, Seika Yamamoto,","Synthesis of bulk superconductors RBa2Cu4O8(R=Tm, Er, Ho, Y, Dy, and Gd) by a simple solid-state rection method","Physica.C,262(1996)261-265",1996.0,3.836,Two,RE,2.3186473815744284,,1.918
6768,Ho1.0Ba2.0Cu4.0O8.0,RE124,76.2,3.837,3.867,27.204,PHC2620261,"Makoto Kawazoe, Masakazu Tatsumi, Seika Yamamoto,","Synthesis of bulk superconductors RBa2Cu4O8(R=Tm, Er, Ho, Y, Dy, and Gd) by a simple solid-state rection method","Physica.C,262(1996)261-265",1996.0,3.837,Two,RE,2.3191226951500994,,1.9185
6769,Y1.0Ba2.0Cu4.0O8.0,Y124,78.6,3.842,3.871,27.229,PHC2620261,"Makoto Kawazoe, Masakazu Tatsumi, Seika Yamamoto,","Synthesis of bulk superconductors RBa2Cu4O8(R=Tm, Er, Ho, Y, Dy, and Gd) by a simple solid-state rection method","Physica.C,262(1996)261-265",1996.0,3.842,Two,RE,2.3240955960462504,,1.921
6770,Dy1.0Ba2.0Cu4.0O8.0,RE124,73.6,3.845,3.87,27.236,PHC2620261,"Makoto Kawazoe, Masakazu Tatsumi, Seika Yamamoto,","Synthesis of bulk superconductors RBa2Cu4O8(R=Tm, Er, Ho, Y, Dy, and Gd) by a simple solid-state rection method","Physica.C,262(1996)261-265",1996.0,3.845,Two,RE,2.312317065074103,,1.9225
6771,Gd1.0Ba2.0Cu4.0O8.0,RE124,71.8,3.877,3.899,27.274,PHC2620261,"Makoto Kawazoe, Masakazu Tatsumi, Seika Yamamoto,","Synthesis of bulk superconductors RBa2Cu4O8(R=Tm, Er, Ho, Y, Dy, and Gd) by a simple solid-state rection method","Physica.C,262(1996)261-265",1996.0,3.877,Two,RE,2.2453140247149816,,1.9385
6791,Y1.0Sr2.0Cu2.8Re0.2O6.0,Y123,42.0,3.813,,11.52,SSC0990413,"A. Das, B. Dabrowski, R. Suryanarayanan,","ENHANCEMENT OF Tc IN Y1-xPrxCu2.8Re0.2O6+z(z~1;x=0, 0.75)DUE TO THE ELEVATED OXYGEN PRESSURE ANNEALING","Solid State 98.,(1996)413",1996.0,3.813,Two,RE,2.155848761604698,,1.9065
6793,Y1.0Sr2.0Cu2.8Re0.2O6.0,Y123,55.0,3.821,,11.548,SSC0990413,"A. Das, B. Dabrowski, R. Suryanarayanan,","ENHANCEMENT OF Tc IN Y1-xPrxCu2.8Re0.2O6+z(z~1;x=0, 0.75)DUE TO THE ELEVATED OXYGEN PRESSURE ANNEALING","Solid State 98.,(1996)413",1996.0,3.821,Two,RE,2.1848580933077315,,1.9105
6794,Y0.25Pr0.75Sr2.0Cu2.8Re0.2O6.0,Y123,14.0,3.854,,11.589,SSC0990413,"A. Das, B. Dabrowski, R. Suryanarayanan,","ENHANCEMENT OF Tc IN Y1-xPrxCu2.8Re0.2O6+z(z~1;x=0, 0.75)DUE TO THE ELEVATED OXYGEN PRESSURE ANNEALING","Solid State 98.,(1996)413",1996.0,3.854,Two,RE,2.2441410072761876,,1.927
6795,Er1.0Ba2.0Cu3.0O6.94,RE123,91.5,3.82,3.886,11.671,SSC0981095,"D.G. Kuberkar, G.J. Baldha, K.M. Pansuria, R.G. Kulkarni, U.S. Joshi,",INFLUENCE OF HOLE FILLING BY Co AND HOLE DOPING BY Ca ON THE SUPERCONDUCTIVITY OF ErBa2Cu3O7-z,Solid State Commun.98(1996)10095-1098,1996.0,3.82,Two,RE,2.363187536730244,,1.91
6796,Er1.0Ba2.0Cu2.94Co0.06O6.8,RE123,73.0,3.833,3.877,11.655,SSC0981095,"D.G. Kuberkar, G.J. Baldha, K.M. Pansuria, R.G. Kulkarni, U.S. Joshi,",INFLUENCE OF HOLE FILLING BY Co AND HOLE DOPING BY Ca ON THE SUPERCONDUCTIVITY OF ErBa2Cu3O7-z,Solid State Commun.98(1996)10095-1098,1996.0,3.833,Two,RE,2.324085987992211,,1.9165
6797,Er1.0Ba2.0Cu2.88Co0.12O6.78,RE123,46.0,3.833,3.884,11.663,SSC0981095,"D.G. Kuberkar, G.J. Baldha, K.M. Pansuria, R.G. Kulkarni, U.S. Joshi,",INFLUENCE OF HOLE FILLING BY Co AND HOLE DOPING BY Ca ON THE SUPERCONDUCTIVITY OF ErBa2Cu3O7-z,Solid State Commun.98(1996)10095-1098,1996.0,3.833,Two,RE,2.3308575439354495,,1.9165
6798,Er1.0Ba2.0Cu2.82Co0.18O6.74,RE123,34.0,3.803,3.88,11.665,SSC0981095,"D.G. Kuberkar, G.J. Baldha, K.M. Pansuria, R.G. Kulkarni, U.S. Joshi,",INFLUENCE OF HOLE FILLING BY Co AND HOLE DOPING BY Ca ON THE SUPERCONDUCTIVITY OF ErBa2Cu3O7-z,Solid State Commun.98(1996)10095-1098,1996.0,3.803,Two,RE,2.3915314410402333,,1.9015
6799,Er1.0Ba2.0Cu2.76Co0.24O6.75,RE123,31.0,3.858,3.862,11.672,SSC0981095,"D.G. Kuberkar, G.J. Baldha, K.M. Pansuria, R.G. Kulkarni, U.S. Joshi,",INFLUENCE OF HOLE FILLING BY Co AND HOLE DOPING BY Ca ON THE SUPERCONDUCTIVITY OF ErBa2Cu3O7-z,Solid State Commun.98(1996)10095-1098,1996.0,3.858,Two,RE,2.289324704272449,,1.929
6800,Er0.94Ca0.04Ba2.0Cu2.82Co0.18O6.76,RE123,64.0,3.815,3.879,11.66,SSC0981095,"D.G. Kuberkar, G.J. Baldha, K.M. Pansuria, R.G. Kulkarni, U.S. Joshi,",INFLUENCE OF HOLE FILLING BY Co AND HOLE DOPING BY Ca ON THE SUPERCONDUCTIVITY OF ErBa2Cu3O7-z,Solid State Commun.98(1996)10095-1098,1996.0,3.815,Two,RE,2.3637068153281207,,1.9075
6801,Er0.88Ca0.12Ba2.0Cu2.28Co0.18O6.93,RE123,77.5,3.823,3.878,11.658,SSC0981095,"D.G. Kuberkar, G.J. Baldha, K.M. Pansuria, R.G. Kulkarni, U.S. Joshi,",INFLUENCE OF HOLE FILLING BY Co AND HOLE DOPING BY Ca ON THE SUPERCONDUCTIVITY OF ErBa2Cu3O7-z,Solid State Commun.98(1996)10095-1098,1996.0,3.823,Two,RE,2.3462856575105846,,1.9115
6802,Er0.82Ca0.18Ba2.0Cu2.82Co0.18O6.71,RE123,84.5,3.827,3.875,11.658,SSC0981095,"D.G. Kuberkar, G.J. Baldha, K.M. Pansuria, R.G. Kulkarni, U.S. Joshi,",INFLUENCE OF HOLE FILLING BY Co AND HOLE DOPING BY Ca ON THE SUPERCONDUCTIVITY OF ErBa2Cu3O7-z,Solid State Commun.98(1996)10095-1098,1996.0,3.827,Two,RE,2.338421523094721,,1.9135
6822,Hg1.0Ba2.0Cu1.0O4.0,Hg1201,87.0,3.877,,9.513,SSC0980333,"J. Herrmann, M.B. Maple, M.S. Chae, M.T. Simnad, S.H. Han,",SUPERCONDUCTING PROPERTIES OF Ce-SUBSTITUTED HgBa2CuO4+z,Solid State Commun.98(1996)333-336,1996.0,3.877,One,Hg,2.7745631434883316,,1.9385
6823,Hg0.95Ce0.05Ba2.0Cu1.0O4.0,Hg1201,94.0,3.887,,9.521,SSC0980333,"J. Herrmann, M.B. Maple, M.S. Chae, M.T. Simnad, S.H. Han,",SUPERCONDUCTING PROPERTIES OF Ce-SUBSTITUTED HgBa2CuO4+z,Solid State Commun.98(1996)333-336,1996.0,3.887,One,Hg,2.7827157050094047,,1.9435
6824,Hg0.9Ce0.1Ba2.0Cu1.0O4.0,Hg1201,96.0,3.885,,9.53,SSC0980333,"J. Herrmann, M.B. Maple, M.S. Chae, M.T. Simnad, S.H. Han,",SUPERCONDUCTING PROPERTIES OF Ce-SUBSTITUTED HgBa2CuO4+z,Solid State Commun.98(1996)333-336,1996.0,3.885,One,Hg,2.785617611923921,,1.9425
6825,Hg0.8Ce0.2Ba2.0Cu1.0O4.0,Hg1201,94.0,3.885,,9.528,SSC0980333,"J. Herrmann, M.B. Maple, M.S. Chae, M.T. Simnad, S.H. Han,",SUPERCONDUCTING PROPERTIES OF Ce-SUBSTITUTED HgBa2CuO4+z,Solid State Commun.98(1996)333-336,1996.0,3.885,One,Hg,2.784762438486425,,1.9425
6826,Hg0.7Ce0.3Ba2.0Cu1.0O4.0,Hg1201,94.0,3.886,,9.531,SSC0980333,"J. Herrmann, M.B. Maple, M.S. Chae, M.T. Simnad, S.H. Han,",SUPERCONDUCTING PROPERTIES OF Ce-SUBSTITUTED HgBa2CuO4+z,Solid State Commun.98(1996)333-336,1996.0,3.886,One,Hg,2.7865183854197793,,1.943
6828,Y1.0Ba2.0Cu3.98Ni0.02O8.0,Y124,74.0,3.84,3.869,27.224,SSC0980971,"B. Jayaram, Dale J. Payne, H.R. Chandrasekhar, J. Ulanday, Meera Chandrasekhar,",EVIDENCE FOR CHAIN SITE SUBSTTUTION OF NICKEL IN YBa2(Cu1-xNix)4O8,"Solid State Commun.,98(1996)971",1996.0,3.84,Two,RE,2.3280247590062357,,1.92
