num :,element :,str3 :,tc :,refno :
658,Ba0.65K0.35Bi1O3,BKBO,23.0,PHC1570237
703,Ba0.6K0.4Bi1O3,BKBO,31.5,PRB0399682
762,Ba0.6K0.4Bi1O3,BKBO,28.9,PHC1710181
973,Ba0.6K0.4Bi1O3,BKBO,29.0,PRB0406862
1301,Ba0.77K0.23Bi1O3,BKBO,28.0,SSC0680647
1303,Ba0.7K0.75Bi1OY,BKBO,29.0,SSC0670879
1304,Ba0.9K0.2Bi1O3-Z,BKBO,20.0,PRB0373745
1305,Ba0.9K0.24Bi1O3-Z,BKBO,22.0,PRB0373745
1306,Ba0.9Rb0.2Bi1O3-Z,BKBO,15.0,PRB0373745
1307,Ba0.6K0.4Bi1O3-Z,BKBO,26.0,PRB0397339
1461,Ba0.6K0.4Bi1O3,BKBO,27.0,SSC0701155
1733,Ba0.5K0.5Bi1O3,BKBO,24.0,PR0422551
1831,Ba0.6K0.4Bi1O3,BKBO,16.0,PHC1690391
1862,Ba0.6K0.4Bi1O3,BKBO,18.0,PHC1690294
2232,Ba0.6K0.4Bi1O3,BKBO,25.5,PR0437955
2233,Ba0.6K0.4Bi1O3,BKBO,25.5,PR0437955
2287,Ba0.65K0.35Bi1O3,,27.0,PHC1560027
2288,Ba0.63K0.37Bi1O3,,27.7,PHC1560027
2289,Ba0.6K0.4Bi1O3,,28.0,PHC1560027
2290,Ba0.55K0.45Bi1O3,,25.6,PHC1560027
2902,Ba0.6K0.4Bi1O3,BKBO,32.0,PHC1800331
2968,Li1Ti1O4,LTO,12.15,PR0445326
3054,Ba0.6K0.4Bi1O3,BKBO,28.0,DE0611670
3055,Ba1Pb0.75Bi0.25O3,BPBO,10.5,DE0611670
3170,C60Rb3,,29.8,PRL0681058
3171,C60K3,fullerene,12.8,PRL0681054
3172,C60Rb3,,28.0,JJP0310166
3173,C60Rb3,,12.25,JJP0310166
3175,Cs3C60,,29.5,NAT3520223
3176,Cs2Rb1C60,,33.0,NAT3520222
3177,Cs1Rb2C60,,31.0,NAT3520222
3178,Rb3C60C60,,29.0,NAT3520222
3179,C60Rb2,,29.0,NAT3520222
3180,C60Rb4,,29.0,NAT3520222
3181,C60K3,fullerene,19.3,PRL0670271
3182,C60K3,,13.0,NAT3500600
3183,C60K3,,18.0,NAT3500600
3384,Ba0.63K0.37Bi1O3,BKBO,29.1,PHC1950373
3385,Ba0.63K0.37Bi1O3,BKBO,30.0,PHC1950373
3476,C60Rb3,fullerene,28.6,PLA1640355
3477,C60K3,fullerene,20.0,PLA1640355
3478,Ba0.6K0.4Bi0.9Pb0.1O3,BKBO,21.5,PR0461144
3479,Ba0.6K0.4Bi0.8Pb0.2O3,BKBO,14.7,PR0461144
3480,Ba0.7K0.3Bi0.7Pb0.3O3,BKBO,14.6,PR0461144
3481,Ba0.6K0.4Bi0.7Pb0.3O3,BKBO,11.3,PR0461144
3482,Ba0.9K0.1Bi0.4Pb0.6O3,BKBO,11.3,PR0461144
3619,Ba0.62K0.38Bi1O3,BKBO,29.5,PHC1950195
3624,Ba0.7K0.3Bi1O3,BKBO,29.9,PR0414126
3625,Ba0.65K0.35Bi1O3,BKBO,29.2,PR0414126
3626,Ba0.6K0.4Bi1O3,BKBO,28.5,PR0414126
3627,Ba0.575K0.425Bi1O3,BKBO,27.3,PR0414126
3628,Ba0.5K0.5Bi1O3,BKBO,19.55,PR0414126
3872,C60K3,fullerene,18.0,PR0465880
3873,C60Rb3,fullerene,30.0,PR0465880
3874,C60K3,fullerene,18.7,PR0465876
4051,C60K3,K3C60,19.5,PR04614936
4052,C60Rb3,K3C60,28.4,PR04614936
4063,Ba0.6K0.4Bi1O3,BKBO,25.5,PR0422684
4139,Ba0.625K0.375Bi1O3,BKBO,27.5,APL0572356
4146,Ba0.6K0.4Bi1O3,BKBO,25.5,PHB1690705
4147,Ba1Pb0.78Bi0.22O3,BPBO,10.3,JPS0582135
4344,Ba0.65K0.35Bi1O2.99,BKBO,18.7,PHC2010043
4345,Ba0.59K0.41Bi1O2.96,BKBO,20.4,PHC2010043
4346,Ba0.52K0.48Bi1O2.93,BKBO,20.6,PHC2010043
4347,Ba0.48K0.52Bi1O2.9,BKBO,21.1,PHC2010043
4348,Ba0.45K0.55Bi1O2.83,BKBO,18.95,PHC2010043
4650,Ba0.65K0.35Bi1O2.984,BKBO,27.9,PHC2220257
4651,Ba0.525K0.475Bi1O2.917,BKBO,25.9,PHC2220257
4652,Ba0.6K0.4Bi1O2.926,BKBO,27.6,PHC2220257
4725,Na1N1C60,fullerene,14.7,SSC0870375
4744,Ba0.55K0.45Bi1O3,BKBO,22.5,PR0486617
4745,Ba0.55K0.45Bi1O3,BKBO,20.0,PR0486617
5001,BaKBi1O3,BKBO,30.9,SSC0850501
5002,BaKBi1O3,BKBO,28.0,SSC0850501
5003,BaKBi1O3,BKBO,32.0,SSC0850501
5133,Ba1.7K0.3Pb0.95Bi0.05O4,T,11.0,PR0478008
5134,Ba1.9K0.1Pb0.85Bi0.15O4,T,12.5,PR0478008
5135,Ba1.7K0.3Pb0.9Bi0.1O4,T,11.0,PR0478008
5345,C60K3,fullerene,17.8,PHC2280181
5346,C60Rb3,fullerene,29.5,PHC2280181
5347,C60Rb3,fullerene,30.0,PHC2280175
5544,Ba0.625K0.375Bi1O3,BKBO,30.0,NAT3470369
5545,Ba0.6K0.4Bi1O3,BKBO,27.25,APL0591905
5546,Ba0.6K0.4Bi1O3,BKBO,28.0,APL0610480
5821,Na2Cs1C60,,11.7,SSC0930269
6294,C60K3,,19.3,PR05215517
6295,C60Rb3,,30.0,PR05215517
6498,Nd1.3Ba1.3Sr0.4O6.828,Y123,35.0,PHC2610105
6983,BaKBi1O3,BKBO,31.8,PR05406133
7311,Bi1.95Sr1.45La0.6Ca1O6+z,Bi2201,25.0,SST0090297
7537,Ba1Pb0.75Bi0.25O3,BPBO,12.0,SSC1010129
7912,Ba0.9K0.1Pb1O3,ABO3,30.0,PHC2350075
8344,Ba0.6K0.4Bi1O3+Z,BKBO,31.0,SSC1080059
8345,Ba0.6K0.4Bi1O3+Z,BKBO,31.0,SSC1080059
8346,Ba0.66K0.34Bi1O3+Z,BKBO,30.0,SSC1080059
8347,Ba0.76K0.24Bi1O3+Z,BKBO,28.0,SSC1080059
8348,Ba0.83K0.17Bi1O3+Z,BKBO,20.0,SSC1080059
8378,Ba0.65K0.35Bi1O3,BKBO,30.0,PR0409400
8379,Ba0.55K0.45Bi1O3,BKBO,30.0,PR04903502
8398,Ba0.66K0.34Bi1O3,BKBO,30.0,PR05812355
8399,Ba0.63K0.37Bi1O3,BKBO,29.0,PR05812355
8400,Ba0.59K0.41Bi1O3,BKBO,31.0,PR05812355
8401,Ba0.6K0.4Bi1O3,,31.4,PHC1940194
8402,Ba0.62K0.38Bi1O3.1,BKBO,29.5,PHC2150350
8403,Ba0.63K0.37Bi1O3,BKBO,32.0,PHC2100133
8404,Ba0.5K0.5Bi1O3,BKBO,15.5,PHC2290389
8405,Ba0.54K0.46Bi1O3,BKBO,18.0,PR05106171
8406,Ba0.63K0.37Bi1O3,BKBO,30.0,PR05106171
8407,Ba0.6K0.4Bi1O3,BKBO,30.8,PR05004144
8408,Ba0.51K0.49Bi1O3,BKBO,17.2,APL0640244
8409,Ba0.65K0.35Bi1O3,BKBO,31.8,PR05406133
8454,Ba0.5K0.5Bi1O3,BKBO,23.5,PR0422551
8455,Ba0.6K0.4Bi1O3,BKBO,28.6,PHC2290389
8543,Ba1K1Bi1O4,BKBO,23.0,EPL0410207
8558,Ba0.54K0.46Bi1O3,BKBO,23.0,EPL0410207
8559,Ba0.5K0.5Bi1O3,BKBO,20.0,LTP1051237
8595,Ba1K1Bi1O3,BKBO,23.3,PRL0824930
8622,Nd1Ba1.65La0.35O6.69,Y123,36.5,PHC3200087
8623,Nd1Ba1.6La0.4O6.68,Y123,37.0,PHC3200087
9517,Sr1Nb2Oz,,11.5,JJP0301155
9518,Sr0.9Nd0.1Nb2Oz,,11.5,JJP0301155
9519,Ca1Nb2Oz,,11.0,JJP0301155
9540,Ba0.62K0.38Bi1O3,BKBO,21.5,SSC0780967
9541,Ba0.57K0.43Bi1O3,BKBO,21.2,SSC0780967
9542,Ba0.54K0.46Bi1O3,BKBO,19.0,SSC0780967
9543,Ba0.52K0.48Bi1O3,BKBO,18.7,SSC0780967
9544,Ba0.5K0.5Bi1O3,BKBO,16.5,SSC0780967
9545,Ba0.6K0.4Bi1O3,BKBO,31.2,PHC2670270
9546,Ba0.6K0.4Bi1O3,BKBO,29.1,PHC2670270
9550,Ba0.6K0.4Bi1O3,BKBO,29.0,PR06114815
9551,Ba0.6K0.4Bi1O3,BKBO,27.0,PR06114815
9552,Ba1Pb0.75Bi0.25O3,BPBO,11.6,PR06114804
9565,Sr0.4K0.6Bi1O3,BKBO,12.0,NAT3900148
9566,Sr0.5Rb0.5Bi1O3,BKBO,13.0,NAT3900148
9567,Sr0.4K0.6Bi1O3,BKBO,11.18,PR06211977
9568,Sr0.4K0.6Bi1O3,BKBO,11.0,PR06211977
9569,Sr0.4K0.6Bi1O3,BKBO,11.5,PR06211977
9755,Ho1Nb1O3-z,ABO3,15.0,PHC3510363
9841,Sr0.4K0.6Bi1O3,BKBO,11.3,P064064502
9842,Sr0.4K0.6Bi1O3,BKBO,11.55,P064064502
9867,Ba0.5Nb1O2-z,,19.75,JEL0600440
9868,Ba0.25Nb1O2-z,,18.05,JEL0600440
9893,Sr0.4K0.6Bi1O3,BKBO,11.3,SUP0140341
10073,Ba0.64K0.36Bi1O3,,28.5,PR04903502
12065,Y1Ni2B2C1,LuNi2B2C,14.6,L093156802
33056,K0.85La0.15Bi1O3,BKBO,10.25,PHC3560012
33057,K0.8La0.2Bi1O3,BKBO,12.2,PHC3560012
33058,K0.75La0.25Bi1O3,BKBO,12.2,PHC3560012
33064,Rb1Bi1O3,BKBO,11.0,PHC3050275
33065,Rb0.9Bi1.1O3,BKBO,11.0,PHC3050275
33066,Rb0.7Bi1.3O3,BKBO,11.0,PHC3050275
33067,Rb0.6Bi1.4O3,BKBO,11.0,PHC3050275
33068,K1Bi1O3,BKBO,10.2,PHC3050275
33069,K0.95Bi1.05O3,BKBO,10.2,PHC3050275
33070,K0.9Bi1.1O3,BKBO,10.2,PHC3050275
33071,K0.8Bi1.2O3,BKBO,10.2,PHC3050275
33232,Li2.6Ti1.7O4,Li2TiO4,11.4,SSC0200995
33233,Li2.6Ti1.9O4,Li2TiO4,11.2,SSC0200995
33234,Li2.6Ti2.7O4,Li2TiO4,10.9,SSC0200995
33415,Ba0.6K0.4Bi1O3,BKBO,30.9,PHC3570252
33416,Ba0.6K0.4Bi0.99Pr0.01O3,BKBO,26.4,PHC3570252
33417,Ba0.6K0.4Bi0.979Pr0.021O3,BKBO,23.5,PHC3570252
33418,Ba0.6K0.4Bi0.969Pr0.031O3,BKBO,18.4,PHC3570252
33419,Ba0.6K0.4Bi0.955Pr0.045O3,BKBO,14.4,PHC3570252
33420,Ba0.6K0.4Bi0.933Pr0.067O3,BKBO,11.1,PHC3570252
33423,Ba0.47K0.53Bi1O3,BKBO,11.0,PHC3570252
33730,Ba0.635K0.365Bi1O3,BKBO,30.4,PHC3840343
33731,Ba0.557K0.443Bi1O3,BKBO,25.0,PHC3840343
33732,Ba0.445K0.555Bi1O3,BKBO,14.0,PHC3840343
33740,Ba0.45K0.55Bi1O3,BKBO,12.7,JCG2110471
33741,Ba0.5K0.5Bi1O3,BKBO,18.6,JCG2110471
33742,Ba0.644K0.356Bi1O3,BKBO,29.0,JCG2110471
33743,Ba0.613K0.387Bi1O3,BKBO,30.7,JCG2110471
33744,Ba0.584K0.416Bi1O3,BKBO,28.8,JCG2110471
33745,Ba0.553K0.447Bi1O3,BKBO,25.5,JCG2110471
33746,Ba0.542K0.458Bi1O3,BKBO,23.1,JCG2110471
33747,Ba0.595K0.405Bi1O3,BKBO,31.2,JCG2110471
33748,Ba0.665K0.335Bi1O2.985,BKBO,27.3,PCS0601933
33749,Ba0.66K0.34Bi1O3,BKBO,26.2,PCS0601933
33750,Ba0.63K0.37Bi1O3,BKBO,28.3,PCS0601933
33751,Ba0.6K0.4Bi1O2.977,BKBO,29.0,PCS0601933
33752,Ba0.57K0.43Bi1O2.983,BKBO,25.6,PCS0601933
33753,Ba0.51K0.49Bi1O2.974,BKBO,22.2,PCS0601933
33754,Ba0.46K0.56Bi1O2.965,BKBO,14.8,PCS0601933
33843,Ba0.61K0.39Bi1O3,BKBO,31.5,P067024505
33850,Ba0.6K0.4O3,BKBO,30.8,MRB0361505
34043,Ba0.635K0.365Bi1O3,BKBO,30.4,PHC3570414
34044,Ba0.557K0.443Bi1O3,BKBO,25.0,PHC3570414
34045,Ba0.445K0.555Bi1O3,BKBO,17.0,PHC3570414
34050,Ba0.6Rb0.4Bi1O3,BKBO,29.0,PR04002690
34377,Ba0.63K0.37Bi1O3,BKBO,31.0,PHC4030200
34378,Ba0.63K0.37Bi1O3,BKBO,31.0,PHC3410729
34530,Ba1Pb0.8Bi0.2O3,BPBO,10.25,APP0220205
34531,Ba1Pb0.75Bi0.25O3,BPBO,11.7,APP0220205
34532,Ba1Pb0.7Bi0.3O3,BPBO,11.23,APP0220205
34534,Li1Ti2O4,spinel,11.4,P070054519
34540,Li1Ti2O4,spinel,11.7,LTP0250177
34541,Li1.05Ti1.95O4,spinel,12.0,LTP0250177
34558,Li1Ti2O4,spinel,12.9,ZPS0760303
34559,Li1Ti2O4,spinel,12.4,ZPS0760303
34560,Li1.04Ti1.96O4,spinel,12.1,ZPS0760303
34561,Li1.08Ti1.92O4,spinel,11.8,ZPS0760303
34562,Li1.12Ti1.88O4,spinel,10.4,ZPS0760303
34568,Li0.98Mg0.02Ti2O4,spinel,11.9,ZPS0760303
40030,C3La2,Pu2C3,13.5,P072064520
40032,C3Y2,Pu2C3,17.3,APL0842859
40033,Y2C2.9B0.1,Pu2C3,16.4,APL0842859
40034,C3La2,Pu2C3,11.1,PR0140128
40050,B2Mg1,AlB2,38.0,P072064527
40051,Mg1B0.96C0.04,AlB2,35.5,P072064527
40052,Mg1B0.9C0.1,AlB2,30.0,P072064527
40053,Mg1B0.85C0.15,AlB2,24.0,P072064527
40054,B2Mg1,AlB2,38.73,P072094504
40060,Pu1Co0.5Rh0.5Ga5,HoCoGa5,15.5,P072104508
40061,Pu1Co0.1Rh0.9Ga5,HoCoGa5,10.2,P072104508
40066,Pu1Co0.9Ni0.1Ga5,HoCoGa5,16.6,P072104508
40070,B2Mg1,AlB2,39.0,P063224522
40093,Pu1Co1Ga5,HoCoGa5,18.5,MMM2720154
40099,La0.6Rh4P12,skutterudite,17.0,JP01707353
40120,B2Mg1,AlB2,38.7,P072220505
40139,Li1Ti2O4,spinel,12.1,PHC4320053
40144,Mg1B1.95C0.05,AlB2,34.0,PHC4320193
40145,Mg1B1.9C0.1,AlB2,27.5,PHC4320193
40146,Mg1B1.9C0.1,AlB2,34.2,PHC4320257
40147,Mg1B1.9C0.1,AlB2,35.4,PHC4320257
40166,Li1Ti2O4,spinel,11.0,CEM0540136
40167,Li1.05Ti1.95O4,spinel,10.5,CEM0540136
40168,Li1.07Ti1.93O4,spinel,10.4,CEM0540136
40169,Li1.1Ti1.9O4,spinel,10.3,CEM0540136
40207,Y2C2Br0.5I1.5,,11.6,PHC3410719
40304,Mo1N1,,12.0,PR08700799
40328,C1,,12.0,L096057001
40335,Zr1N1Cl0.7,,14.0,JPS0742586
40356,B2Mg1,AlB2,36.6,SSC1330321
40357,Mg0.99Pb0.01B2,AlB2,35.9,SSC1330321
40358,Mg0.98Pb0.02B2,AlB2,35.5,SSC1330321
40360,Mg0.94Pb0.06B2,AlB2,35.0,SSC1330321
40361,Mg0.9Pb0.1B2,AlB2,34.0,SSC1330321
40387,Mg1B1.89C0.11,AlB2,34.7,PCS0670360
40388,Mg1B1.834C0.166,AlB2,32.0,PCS0670360
40389,Mg1B1.8C0.2,AlB2,28.8,PCS0670360
40390,Mg1B1.736C0.264,AlB2,17.6,PCS0670360
40391,B2Mg1,AlB2,38.7,PCS0670360
40392,Mg0.98Al0.02B2,AlB2,35.9,PCS0670360
40393,Mg0.92Al0.08B2,AlB2,31.6,PCS0670360
40394,Mg0.82Al0.18B2,AlB2,25.7,PCS0670360
40395,Mg0.79Al0.21B2,AlB2,27.1,PCS0670360
40495,Y1,,17.0,P073094522
40625,Zr0.5Hf0.5V2,MgCu2(Laves),10.1,APL0180235
40630,Pd0.7Ag0.3H0.8,,15.6,ZPB2680261
40631,Pd0.84Au0.16H0.9,,13.6,ZPB2680261
40632,C6Ca1,,11.46,L096107008
40642,C6Ca1,,11.3,PHC4390043
40669,Li1Ti2O4,spinel,12.3,P073184521
40684,B2Mg1,AlB2,38.5,P073214505
40689,B2Mg1,AlB2,38.8,P073214508
40690,Mg0.95Al0.025Li0.025B2,AlB2,37.0,P073214508
40691,Mg0.9Al0.05Li0.05B2,AlB2,36.4,P073214508
40692,Mg0.8Al0.1Li0.1B2,AlB2,32.9,P073214508
40693,Mg0.7Al0.15Li0.15B2,AlB2,32.0,P073214508
40694,Mg0.65Al0.175Li0.175B2,AlB2,30.7,P073214508
40695,Mg0.6Al0.2Li0.2B2,AlB2,26.1,P073214508
40696,Mg0.55Al0.225Li0.225B2,AlB2,25.6,P073214508
40722,C1Ta1,,10.16,PHC4340173
40723,C1Ta1,,10.16,PHC4340173
40725,Nb0.4Ta0.6C1,,11.8,PR138A1170
40726,C1Ta1,,10.2,PR138A1170
40727,C0.44Mo0.56,,13.0,PR138A1170
40740,C1,,15.0,SCI2922462
40767,C6Ca1,,11.1,P074024505
40810,C60K3,fullerene,19.3,PR05215517
40811,C60Rb3,fullerene,30.0,PR05215517
40825,C60K3,fullerene,19.7,SSC0860643
40827,Ge1Nb3,Cr3Si(A15),19.09,SSC0560589
40828,Ge1Nb3,Cr3Si(A15),20.46,SSC0560589
40832,Ga0.222V0.778,Cr3Si(A15),12.3,SSC0390773
40833,Ga0.236V0.764,Cr3Si(A15),14.6,SSC0390773
40834,Ga0.248V0.752,Cr3Si(A15),15.1,SSC0390773
40835,Ga0.253V0.747,Cr3Si(A15),14.9,SSC0390773
40836,Ga0.265V0.735,Cr3Si(A15),13.6,SSC0390773
40837,Ga0.281V0.719,Cr3Si(A15),12.2,SSC0390773
40838,Ga0.296V0.704,Cr3Si(A15),12.1,SSC0390773
40839,Ga0.25V0.75,Cr3Si(A15),15.3,SSC0390773
40840,Nb3Sn1,Cr3Si(A15),17.6,SSC0390959
40841,Nb3Sn1,Cr3Si(A15),17.4,SSC0390959
40842,Nb3Sn1,Cr3Si(A15),18.0,SSC0390959
40843,Nb3Sn1,Cr3Si(A15),17.6,SSC0390959
40844,Nb3Sn1,Cr3Si(A15),17.4,SSC0390959
40846,Nb3Pt1,Cr3Si(A15),10.9,SSC0300723
40847,Au1Nb3,Cr3Si(A15),10.7,SSC0300723
40848,Nb3Au0.7Pt0.3,Cr3Si(A15),13.0,SSC0300723
40852,Si1V3,Cr3Si(A15),17.0,SSC0360721
40853,Si1V3,Cr3Si(A15),16.8,SSC0330581
40857,Li0.06Zr1N1Cl1,,15.2,L097107001
40861,B2Mg1,AlB2,38.5,PHC4490053
40862,Mg0.99Al0.01B2,AlB2,38.0,PHC4490053
40863,Mg0.98Al0.02B2,AlB2,37.5,PHC4490053
40864,Mg0.95Al0.05B2,AlB2,36.5,PHC4490053
40865,Mg0.92Al0.08B2,AlB2,35.5,PHC4490053
40920,Mg1B1.924C0.076,AlB2,35.4,P074144511
40921,Mg1B1.868C0.132,AlB2,33.15,P074144511
40922,Mg1B1.81C0.19,AlB2,30.57,P074144511
40978,Mg0.983Al0.017B1,AlB2,35.9,P074184523
40979,Mg0.927Al0.073B1,AlB2,33.0,P074184523
42006,Ba1Pb0.75Bi0.25O3,BPBO,12.5,JTL0820081
42007,Mo1B0.01C0.82,NaCl,12.2,MPL0110939
42008,Mo1B0.03C0.82,NaCl,11.8,MPL0110939
42009,Mo1B0.05C0.82,NaCl,11.5,MPL0110939
42012,Mo0.95Hf0.05C0.7,NaCl,10.9,MPL0110939
42013,Mo0.95Hf0.05C0.73,NaCl,12.0,MPL0110939
42014,Mo0.95Hf0.05C0.74,NaCl,12.4,MPL0110939
42018,C0.75Mo1,,14.7,MPL0110939
42019,C6Ca1,GIC,11.4,P074214513
42056,C3Y2,Pu2C3,15.7,J076023704
42071,C6Ca1,GIC,11.62,P075014509
42072,C6Ca1,GIC,11.57,P075014509
42076,Y1,,19.5,PHC4510082
42077,Ca1,,25.0,J075083703
90051,B2Mg1,AlB2,38.6,SST0180183
90052,Mg0.9Al0.1B2,AlB2,37.5,SST0180183
90053,Mg0.8Al0.2B2,AlB2,33.4,SST0180183
90054,Mg0.7Al0.3B2,AlB2,26.7,SST0180183
90116,P1,cubic,10.7,PR05016274
90123,B2Mg1,AlB2,39.0,P071144505
90124,Mg0.95Al0.05B2,AlB2,36.6,P071144505
90125,Mg0.93Al0.07B2,AlB2,35.8,P071144505
90126,Mg0.9Al0.1B2,AlB2,33.4,P071144505
90127,Mg0.85Al0.15B2,AlB2,31.5,P071144505
90128,Mg0.8Al0.2B2,AlB2,29.1,P071144505
90129,B2Mg1,AlB2,38.8,P071144512
90130,Mg0.9Al0.1B2,AlB2,32.1,P071144512
90131,Mg0.8Al0.2B2,AlB2,25.6,P071144512
90133,Mg1B1.924C0.076,AlB2,36.0,P071144512
90134,Mg1B1.8C0.2,AlB2,21.0,P071144512
90147,Nb1N1.34O0.27,,11.3,622
90148,Nb1N1.25O0.25,,11.9,622
90149,Nb1N1.22O0.18,,12.3,622
90150,Nb1N1.08O0.27,,12.8,622
90151,Nb1N0.9O0.02,,14.7,622
90233,B2Mg1,AlB2,38.7,PHC4200083
90234,Mg1B1.924C0.076,AlB2,35.5,PHC4200083
90235,Mg1B1.85C0.15,AlB2,27.2,PHC4200083
90236,Mg1B1.8C0.2,AlB2,21.5,PHC4200083
90237,Mg0.8Al0.2B2,AlB2,22.9,PHC4200083
90238,B2Mg1,AlB2,30.4,PHC4200083
90239,B2Mg1,AlB2,22.8,PHC4200083
90240,B2Mg1,AlB2,17.1,PHC4200083
90241,B2Mg1,AlB2,13.6,PHC4200083
90243,Mg0.978Al0.022B2,AlB2,34.7,P071174506
90244,Mg0.956Al0.044B2,AlB2,34.0,P071174506
90245,Mg0.915Al0.085B2,AlB2,32.4,P071174506
90246,Mg0.815Al0.185B2,AlB2,25.3,P071174506
90247,B2Mg1,AlB2,38.2,P071174506
90248,Mg0.815Al0.09B2,AlB2,32.7,P071174506
90249,Mg0.815Al0.18B2,AlB2,25.7,P071174506
90250,Mg0.815Al0.024B2,AlB2,35.0,P071174506
90251,Mg0.815Al0.092B2,AlB2,32.0,P071174506
90265,C60Rb3,fullerene,30.9,P072024521
90266,Zr1N1Cl0.7,,12.8,P072020501
90298,B2Mg1,AlB2,38.2,PHC4240079
90299,Mg0.99Cr0.01B2,AlB2,36.7,PHC4240079
90300,Mg0.98Cr0.02B2,AlB2,35.3,PHC4240079
90301,Mg0.97Cr0.03B2,AlB2,35.1,PHC4240079
90330,C6Ca1,,11.5,L095087003
90332,C6Ca1,,11.5,MAT0503570
90361,Nb3Sn1,Cr3Si(A15),17.9,PR1201964
93309,B2Mg1,AlB2,38.81,PHC4070031
100017,Ag0.16D0.47Pd0.84,,15.3,1901
100063,Al0.9As0.05Ga0.05Nb3,,19.2,939
100078,Al0.95Be0.05Nb3,Cr3Si(A15),19.6,1360
100082,Al0.95B0.05Nb3,Cr3Si(A15),19.1,1360
100097,Al0.5Ga0.5V3,Cr3Si(A15),12.9,1073
100098,Al0.5Ga0.5Nb3,,19.0,1339
100099,Al0.9Ga0.1Nb3,,17.7,1976
100108,Al1Cr0.3Nb2.7,,14.1,1976
100109,Al0.8Ge0.2Nb3,Cr3Si(A15),20.05,823
100110,Al0.9Ge0.1Nb3,,18.9,1976
100111,Al1Ge1Nb3,Cr3Si(A15),19.5,1660
100112,Al0.77Ge0.23Nb3,Cr3Si(A15),20.75,1819
100119,Al0.1Ga0.9V3,Cr3Si(A15),13.9,1073
100120,Al0.3Ga0.7V3,Cr3Si(A15),13.9,1073
100129,Al0.75Ge0.25Nb3.8,,20.34,1966
100130,Al0.75Ge0.25Nb0.003,,20.7,876
100131,Al0.66Ge0.22Nb3.1,Cr3Si(A15),20.29,1446
100132,Al0.75Ge0.25Nb3,Cr3Si(A15),20.2,885
100145,Al1Nb3,,18.1,1075
100146,Al1Nb3,,18.52,939
100147,Al1Nb3,Cr3Si(A15),18.8,1215
100149,Al0.33Nb0.67,sigma-CrFe,13.5,557
100154,Al0.5Mo5S6Sn1,,14.2,1597
100157,Al1Nb2.1V0.9,Cr3Si(A15),12.5,1073
100158,Al1Nb1Sn1,Cr3Si(A15),17.45,1115
100159,Al0.5Nb3Sn0.5,,15.8,1404
100160,Al0.22Nb0.75Si0.3,,19.2,1821
100161,Al0.9Nb3Sb0.1,Cr3Si(A15),18.06,801
100162,Al0.95Nb3Sb0.5,Cr3Si(A15),17.81,801
100166,Al1Nb3,,17.4,1410
100167,Al1Nb3,,18.6,1660
100168,Al0.215Nb0.785,,17.97,859
100179,Al0.23Nb0.75Zr0.013,,18.3,1980
100180,Al1Nb2.7V0.3,Cr3Si(A15),15.4,1073
100185,Al0.2Si0.8V3,,15.7,1073
100186,Al0.1Si0.9V3,Cr3Si(A15),16.1,1073
100193,Al1V3,,10.3,1363
100195,Al1V3,Cr3Si(A15),10.3,824
100224,As0.15Bi0.15Nb3Sn0.7,,18.07,1982
100235,As0.15Ga0.15Nb3Sn0.7,,18.01,1982
100244,As0.15Nb3Sn0.7Tl0.15,,17.98,1982
100245,As0.15Nb3Sn0.85,,17.98,1982
100246,As0.15Nb3Pb0.15Sn0.7,,18.05,1982
100252,As0.15In0.15Nb3Sn0.7,,17.99,1982
100294,Au0.1C1.3Y0.9,Pu2C3,10.1,870
100313,Au0.25Nb0.75,Cr3Si(A15),11.2,1438
100315,Au1Nb3,Cr3Si(A15),11.5,492
100316,Au1Nb3,Cr3Si(A15),11.22,1466
100336,Au0.7Nb3Pt0.3,Cr3Si(A15),12.5,922
100387,B5Mo1.69Zr0.31,AlB2,11.2,767
100396,B3Mo6S8Sn1,,15.0,1309
100493,Be12Mg1Re1,,10.1,1769
100601,Bi0.15Ge0.15Nb3Sn0.7,,17.75,1982
100603,Bi0.15Ga0.15Nb3Sn0.7,,18.04,1982
100636,Bi0.15In0.15Nb3Sn0.7,,18.01,1982
100640,Bi0.15Nb3Sn0.7Tl0.15,,18.12,1982
100641,Bi0.15Nb3Sn0.85,,18.23,1982
100727,C1.35Ca0.1Y0.9,,10.5,870
100743,C1.45Cr0.1Y0.9,Pu2C3,12.4,870
100746,C0.75Hf0.05Mo0.95,NaCl,14.2,650
100750,C1.35Ge0.1Y0.9,Pu2C3,10.6,870
100769,C1.45La0.5Th0.5,,14.2,1148
100774,C3La2,Pu2C3,11.0,1971
100782,C0.69Mo1,NaCl,12.1,966
100783,C0.44Mo0.56,,13.0,1824
100785,C1Mo2,,10.8,966
100787,C1Mo1,NaCl,14.3,1006
100792,C1.5La0.9Th0.1,,12.9,1971
100794,C1.45Mo0.1Y0.9,Pu2C3,13.8,870
100795,C1Mo0.83Ti0.17,NaCl,10.2,522
100798,C1Mo0.9Ru0.1,NaCl,13.6,1006
100800,C1Mo0.9Re0.1,NaCl,13.8,1006
100803,C0.4Mo0.6,,11.2,571
100807,C1Nb1,NaCl,11.1,1542
100808,C0.98Nb1,,11.56,1703
100809,C1Nb1,,12.0,271
100812,C0.25N0.75Nb0.85Ti0.15,,17.8,1511
100814,C0.026N0.974Nb1,,17.2,1234
