num :,composition :,str3 :,tc :,lata :,latb :,latc :,refno :,lata ,layers :,cu-o_a :,cu-o_p :
3928,Bi2.0Sr1.5La0.5Cu1.0O6.38,Bi2201,21.0,3.8091842302519314,5.421,24.31,SSC0720697,5.404,One,,1.9045921151259657
3936,Y1.0Ba2.0Cu3.96Co0.04O8.0,Y124,62.5,3.842,3.873,27.227,PHC1990001,3.8575,Two,2.285846673325396,1.921
3937,Y1.0Ba2.0Cu3.92Co0.08O8.0,Y124,50.6,3.842,3.873,27.214,PHC1990001,3.8575,Two,2.280347224887784,1.921
3938,Y1.0Ba2.0Cu4.0O8.0,Y124,76.9,3.841,3.872,27.227,PHC1990001,3.8565,Two,2.285846673325396,1.9205
3939,Y1.0Ba2.0Cu3.96Fe0.04O8.0,Y124,64.6,3.842,3.873,27.221,PHC1990001,3.8575,Two,2.2833084663541907,1.921
3940,Y1.0Ba2.0Cu3.92Fe0.08O8.0,Y124,50.4,3.843,3.874,27.195,PHC1990001,3.8585,Two,2.272309569478967,1.9215
3968,Gd1.0Ba2.0Cu3.0O7.0,RE123,89.0,3.838,3.9,11.699000000000002,SSC0670521,3.869,Two,2.283051431185524,1.919
3969,Gd1.0Ba2.0Cu2.925Fe0.075O7.0,RE123,64.0,3.871,3.897,11.684,SSC0670521,3.884,Two,2.296324168855228,1.9355
3970,Gd1.0Ba2.0Cu2.85Fe0.15O7.0,RE123,47.0,3.874,3.891,11.67,SSC0670521,3.8825,Two,2.3087120573469493,1.937
3971,Gd1.0Ba2.0Cu2.775Fe0.225O7.0,RE123,33.0,3.884,,11.661,SSC0670521,3.884,Two,2.316675699948771,1.942
3972,Gd1.0Ba2.0Cu2.7Fe0.3O7.0,RE123,11.0,3.886,3.882,11.652,SSC0670521,3.884,Two,2.3246393425505927,1.943
4015,La1.85Sr0.15Cu1.0O4.0,T,35.7,3.78,,13.241,SSC0720529,3.78,One,2.4143707817474525,1.89
4016,La1.85Sr0.15Cu0.99Ni0.01O4.0,T,30.1,3.779,,13.235,SSC0720529,3.779,One,2.4124756966669847,1.8895
4017,La1.85Sr0.15Cu0.98Ni0.02O4.0,T,23.7,3.78,,13.227,SSC0720529,3.78,One,2.4099489165596943,1.89
4018,La1.85Sr0.15Cu0.97Ni0.03O4.0,T,16.3,3.779,,13.22,SSC0720529,3.779,One,2.4077379839658155,1.8895
4053,Bi2.0Sr2.0Ca0.9Dy0.1Cu2.0O8.0,Bi2212,93.0,3.8275690065627805,,30.871,SSC0830689,5.4129999999999985,Two,,1.9137845032813903
4054,Bi2.0Sr2.0Ca0.8Dy0.2Cu2.0O8.0,Bi2212,89.0,3.8311045404687123,,30.809,SSC0830689,5.4179999999999975,Two,,1.9155522702343561
4055,Bi2.0Sr2.0Ca0.7Dy0.3Cu2.0O8.0,Bi2212,88.0,3.8346400743746463,,30.746,SSC0830689,5.422999999999999,Two,,1.9173200371873231
4085,Tl0.7Pb0.3Ca1.0Sr2.0Cu2.0O7.0,Tl1212,31.0,3.794,,12.115,SSC0830073,3.794,Two,,1.897
4086,Tl0.5Pb0.5Ca1.0Sr2.0Cu2.0O7.0,Tl1212,84.5,3.81,,12.16,SSC0830073,3.81,Two,,1.905
4105,Y1.0Ba2.0Cu3.0O6.93,Y123,90.5,3.821,3.885,11.675,PO0392261,3.853,Two,2.299571795299878,1.9105
4193,Bi2.0Sr1.0Ca2.0Cu2.0O8.229,Bi2212,76.4,3.81554819128261,,30.487,JPS0621017,5.396,Two,,1.907774095641305
4204,Hg1.0Ba2.0Cu1.0O4.0,Hg1201,64.5,3.88,,9.509,NAT3620226,3.88,One,,1.94
4206,Y0.76Ca0.24Ba2.0Cu2.94Co0.06O6.81,Y123,82.0,3.857,,11.695,PHC2000043,3.857,Two,2.3200543702672722,1.9285
4207,Y0.76Ca0.24Ba2.0Cu2.85Co0.15O6.8,Y123,86.0,3.862,,11.691,PHC2000043,3.862,Two,2.315957855273794,1.931
4208,Y0.76Ca0.24Ba2.0Cu2.76Co0.24O6.84,Y123,85.0,3.863,,11.709,PHC2000043,3.863,Two,2.334392172744448,1.9315
4209,Y0.76Ca0.24Ba2.0Cu2.64Co0.36O6.96,Y123,66.0,3.87,,11.689,PHC2000043,3.87,Two,2.313909597777054,1.935
4210,Y0.76Ca0.34Ba2.0Cu2.55Co0.45O6.95,Y123,51.0,3.874,,11.687,PHC2000043,3.874,Two,2.3118613402803136,1.937
4212,Y0.9Ca0.1Ba2.0Cu2.55Co0.45O7.02,Y123,18.0,3.879,,11.677,PHC2000043,3.879,Two,2.3016200527966166,1.9395
4213,Y0.85Ca0.15Ba2.0Cu2.55Co0.45O7.08,Y123,30.0,3.876,,11.685,PHC2000043,3.876,Two,2.3098130827835752,1.938
4214,Y0.76Ca0.24Ba2.0Cu2.55Co0.45O6.93,Y123,51.0,3.874,,11.687,PHC2000043,3.874,Two,2.3118613402803136,1.937
4215,Y0.7Ca0.3Ba2.0Cu2.55Co0.45O6.84,Y123,53.0,3.874,,11.689,PHC2000043,3.874,Two,2.313909597777054,1.937
4216,Y1.0Ba2.0Cu2.85Co0.15O6.92,Y123,71.0,3.864,,11.678,PHC2000043,3.864,Two,2.3026441815449874,1.932
4217,Y0.95Ca0.05Ba2.0Cu2.85Co0.15O6.82,Y123,83.0,3.864,,11.684,PHC2000043,3.864,Two,2.3087889540352045,1.932
4218,Y0.9Ca0.1Ba2.0Cu2.85Co0.15O6.91,Y123,84.0,3.863,,11.69,PHC2000043,3.863,Two,2.314933726525423,1.9315
4219,Y0.85Ca0.15Ba2.0Cu2.85Co0.15O6.83,Y123,86.0,3.861,,11.694,PHC2000043,3.861,Two,2.3190302415189032,1.9305
4220,Y0.8Ca0.2Ba2.0Cu2.85Co0.15O6.84,Y123,86.0,3.86,,11.75,PHC2000043,3.86,Two,2.376381451427607,1.93
4221,Y0.76Ca0.24Ba2.0Cu2.85Co0.15O6.8,Y123,86.0,3.862,,11.691,PHC2000043,3.862,Two,2.315957855273794,1.931
4222,Y0.88Ca0.12Ba2.0Cu2.88Co0.12O6.78,Y123,87.0,3.861,,11.687,PHC2000043,3.861,Two,2.3118613402803136,1.9305
4223,Y0.85Ca0.15Ba2.0Cu2.85Co0.15O6.83,Y123,86.0,3.861,,11.694,PHC2000043,3.861,Two,2.3190302415189032,1.9305
4224,Y0.76Ca0.24Ba2.0Cu2.76Co0.24O6.84,Y123,85.0,3.863,,11.709,PHC2000043,3.863,Two,2.334392172744448,1.9315
4225,Y0.7Ca0.3Ba2.0Cu2.7Co0.3O6.93,Y123,84.0,3.865,,11.715,PHC2000043,3.865,Two,2.3405369452346663,1.9325
4226,Y0.64Ca0.36Ba2.0Cu2.64Co0.36O6.87,Y123,82.0,3.866,,11.717,PHC2000043,3.866,Two,2.3425852027314065,1.933
4269,La1.25Ca0.3Ba1.45Cu3.0O7.11,RE123,67.1,3.883,,11.649,PR0480532,3.883,Two,2.327293890084533,1.9415
4271,La1.25Ca0.4Ba1.35Cu3.0O7.141,RE123,77.8,3.876,,11.634,PR0480532,3.876,Two,2.340566627754234,1.938
4273,La1.25Ca0.5Ba1.25Cu3.0O7.1370000000000005,RE123,79.2,3.873,,11.622,PR0480532,3.873,Two,2.351184817889996,1.9365
4274,La1.25Ba1.75Cu3.0O7.07,RE123,40.0,3.917,,11.751,PR0480532,3.917,Two,2.237039273930559,1.9585
4276,La1.25Ca0.1Ba1.65Cu3.0O7.06,RE123,38.8,3.906,,11.718,PR0480532,3.906,Two,2.266239296803903,1.953
4278,La1.25Ca0.2Ba1.55Cu3.0O7.0820000000000025,RE123,50.2,3.894,,11.685,PR0480532,3.894,Two,2.295439319677247,1.947
4319,La0.8Sm0.2Ca1.0Ba1.0Cu3.0O7.0,RE123,71.0,3.861,,11.626,PHC1990240,3.861,Two,2.347645421178076,1.9305
4320,La0.6Sm0.4Ca1.0Ba1.0Cu3.0O7.0,RE123,68.0,3.859,,11.612,PHC1990240,3.859,Two,2.3600333096697974,1.9295
4321,La0.4Sm0.6Ca1.0Ba1.0Cu3.0O7.0,RE123,64.0,3.853,,11.613,PHC1990240,3.853,Two,2.3591484604918174,1.9265
4324,La1.0Ca1.0Ba1.0Cu3.0O7.0,RE123,72.0,3.871,,11.61,PHC1990240,3.871,Two,2.361803008025758,1.9355
4325,La0.8Nd0.2Ca1.0Ba1.0Cu3.0O7.0,RE123,71.0,3.866,,11.606,PHC1990240,3.866,Two,2.365342404737678,1.933
4326,La0.6Nd0.4Ca1.0Ba1.0Cu3.0O7.0,RE123,67.0,3.864,,11.617,PHC1990240,3.864,Two,2.355609063779896,1.932
4327,La0.4Nd0.6Ca1.0Ba1.0Cu3.0O7.0,RE123,63.0,3.86,,11.622,PHC1990240,3.86,Two,2.351184817889996,1.93
4328,La0.2Nd0.8Ca1.0Ba1.0Cu3.0O7.0,RE123,57.0,3.857,,11.628,PHC1990240,3.857,Two,2.345875722822115,1.9285
4329,Nd1.0Ca1.0Ba1.0Cu3.0O7.0,RE123,46.0,3.854,,11.629,PHC1990240,3.854,Two,2.3449908736441354,1.927
4337,Y1.0Ba2.0Cu4.0O8.0,Y124,81.5,3.839,3.869,27.243,PHC2040413,3.8539999999999996,Two,2.2926152252486105,1.9195
4338,Y0.9Ce0.1Ba2.0Cu4.0O8.0,Y124,56.5,3.845,3.871,27.236,PHC2040413,3.858000000000001,Two,2.2896539837822045,1.9225
4339,Dy1.0Ba2.0Cu4.0O8.0,RE124,76.0,3.844,3.872,27.22300000000001,PHC2040413,3.858,Two,2.279819320187655,1.922
4340,Dy0.9Ce0.1Ba2.0Cu4.0O8.0,RE124,44.0,3.846,3.876,27.205,PHC2040413,3.861,Two,2.2902750172959347,1.923
4358,Bi1.9Pb0.1Sr2.0Ca1.0Cu2.0O8.2,Bi2212,73.5,3.8113055505954905,5.44,31.0,PHC2000215,5.415,Two,,1.9056527752977452
4359,Bi2.0Sr2.0Ca1.0Cu2.0O8.2,Bi2212,85.2,3.8183766184073566,5.45,31.1,PHC2000215,5.425000000000002,Two,,1.9091883092036783
4360,Bi2.0Sr2.0Ca0.9Y0.1Cu2.0O8.2,Bi2212,89.0,3.825447686219222,5.44,30.7,PHC2000215,5.425000000000002,Two,,1.912723843109611
4361,Bi2.0Sr2.0Ca0.8Y0.2Cu2.0O8.2,Bi2212,87.8,3.8183766184073566,5.45,31.0,PHC2000215,5.425000000000002,Two,,1.9091883092036783
4362,Dy1.0Ba1.0Sr1.0Cu3.0O6.94,RE123,83.0,3.816,3.838,11.542,PHC2000012,3.827,Two,2.421972752128407,1.908
4363,Y1.0Ba1.0Sr1.0Cu3.0O6.94,Y123,79.0,3.791,3.845,11.542,PHC2000012,3.818000000000001,Two,2.163362671766704,1.8955
4364,Ho1.0Ba1.0Sr1.0Cu3.0O6.94,RE123,79.0,3.789,3.851,11.546,PHC2000012,3.82,Two,2.4184333554164867,1.8945
4365,Er1.0Ba1.0Sr1.0Cu3.0O6.94,RE123,78.0,3.791,3.847,11.56,PHC2000012,3.819,Two,2.406045466924764,1.8955
4366,Tm1.0Ba1.0Sr1.0Cu3.0O6.94,RE123,70.0,3.821,3.836,11.55,PHC2000012,3.8285,Two,2.4148939587045652,1.9105
4368,La1.0Ba1.0Sr1.0Cu3.0O6.94,RE123,57.0,3.877,,11.728,PHC2000012,3.877,Two,2.2573908050241016,1.9385
4370,Nd1.0Ba1.0Sr1.0Cu3.0O6.94,RE123,74.0,3.87,,11.622,PHC2000012,3.87,Two,2.351184817889996,1.935
4371,Sm1.0Ba1.0Sr1.0Cu3.0O6.94,RE123,80.0,3.851,,11.591,PHC2000012,3.851,Two,2.378615142407381,1.9255
4372,Eu1.0Ba1.0Sr1.0Cu3.0O6.94,RE123,80.0,3.844,,11.579,PHC2000012,3.844,Two,2.3892333325431414,1.922
4373,Gd1.0Ba1.0Sr1.0Cu3.0O6.94,RE123,86.0,3.845,,11.554,PHC2000012,3.845,Two,2.411354561992645,1.9225
4417,Y1.0Ba2.0Cu2.82Fe0.18O6.95,Y123,75.6,3.885,,11.718,PHC2050039,3.885,Two,2.343609331479776,1.9425
4419,Y1.0Ba2.0Cu2.94Fe0.06O6.89,Y123,87.5,3.849,3.88,11.681,PHC2050039,3.8645,Two,2.3057165677900953,1.9245
4515,Hg1.0Ba2.0Ca2.0Cu3.0O8.0,Hg1223,132.0,3.851,,15.847,PHC2160006,3.851,Three,,1.9255
4518,Hg1.0Ba2.0Ca1.0Cu2.0O6.0,Hg1212,128.0,3.85,,12.66,PHC2160029,3.85,Two,,1.925
4519,Hg1.0Ba2.0Ca1.0Cu2.0O6.0,Hg1212,92.0,3.863,,12.698,PHC2160029,3.863,Two,,1.9315
4526,Tl0.6Pb0.2Bi0.2Sr1.8Ba0.2Ca2.0Cu3.0O9.0,Tl1223,122.0,3.822,,15.348,PHC2220278,3.822,Three,,1.911
4531,Y0.9Ca0.1Sr2.0Cu2.5Fe0.5O6.9,Y123,20.0,3.798,,11.39,PHC2220157,3.798,Two,2.007695102014506,1.899
4532,Y0.88Ca0.12Sr2.0Cu2.5Fe0.5O6.89,Y123,19.0,3.803,,11.41,PHC2220157,3.803,Two,2.0281776769819007,1.9015
4537,Hg1.0Ba2.0Ca2.0Cu3.0O8.0,Hg1223,134.5,3.852,,15.83,PHC2220007,3.852,Three,,1.926
4561,Bi0.33Hg0.67Sr2.0Y1.0Cu2.0O7.0,Hg1212,74.0,3.816,,12.02,PHC2200001,3.816,Two,,1.908
4562,Bi0.33Hg0.67Sr2.0Y0.5Ca0.5Cu2.0O7.0,Hg1212,92.0,3.811,,12.0,PHC2200001,3.811,Two,,1.9055
4571,Hg1.0Ba2.0Cu1.0O4.0,Hg1201,97.0,3.879,,9.516,PHC2210001,3.879,One,,1.9395
4572,Hg1.0Ba2.0Ca1.0Cu2.0O6.0,Hg1212,128.0,3.849,,12.646,PHC2210001,3.849,Two,,1.9245
4573,Hg1.0Ba2.0Ca2.0Cu3.0O8.0,Hg1223,135.0,3.846,,15.773,PHC2210001,3.846,Three,,1.923
4574,Bi2.0Sr2.0Ca1.0Cu2.0O8.0,Bi2212,85.0,3.81766951162617,5.4570000000000025,30.724,PRL0720128,5.428000000000001,Two,,1.908834755813085
4585,Y1.0Ba2.0Cu4.0O8.0,Y124,80.0,3.837,3.868,27.20300000000001,PHC2200041,3.8525,Two,2.2756938454405784,1.9185
4586,Y0.9Pr0.1Ba2.0Cu4.0O8.0,Y124,75.0,3.841,3.871,27.206,PHC2200041,3.856,Two,2.276962948926177,1.9205
4587,Y0.8Pr0.2Ba2.0Cu4.0O8.0,Y124,68.0,3.845,3.875,27.214,PHC2200041,3.86,Two,2.280347224887784,1.9225
4588,Y0.7Pr0.3Ba2.0Cu4.0O8.0,Y124,61.0,3.849,3.879,27.215,PHC2200041,3.864,Two,2.2807702593829853,1.9245
4589,Y0.6Pr0.4Ba2.0Cu4.0O8.0,Y124,58.0,3.853,3.882,27.227,PHC2200041,3.8675,Two,2.285846673325396,1.9265
4590,Y0.5Pr0.5Ba2.0Cu4.0O8.0,Y124,49.0,3.858,3.885,27.236,PHC2200041,3.8715,Two,2.2896539837822045,1.929
4591,Y0.4Pr0.6Ba2.0Cu4.0O8.0,Y124,39.0,3.863,3.889,27.248,PHC2200041,3.8760000000000003,Two,2.294730397724616,1.9315
4592,Y0.3Pr0.7Ba2.0Cu4.0O8.0,Y124,23.0,3.867,3.892,27.251,PHC2200041,3.8795,Two,2.295999501210219,1.9335
4608,Hg1.0Ba2.0Cu1.0O4.0,Hg1201,94.0,3.879,,9.51,PHC2230207,3.879,One,,1.9395
4623,Y1.0Ba2.0Cu4.0O8.0,Y124,79.7,3.833,3.861,27.189,PHC2230051,3.847,Two,2.269771362507761,1.9165
4624,Y0.95Pr0.05Ba2.0Cu4.0O8.0,Y124,77.0,3.834,3.863,27.172,PHC2230051,3.8485,Two,2.262579776089346,1.917
4625,Y0.9Pr0.1Ba2.0Cu4.0O8.0,Y124,74.6,3.837,3.867,27.174,PHC2230051,3.852,Two,2.2634258450797473,1.9185
4626,Y0.85Pr0.15Ba2.0Cu4.0O8.0,Y124,72.3,3.839,3.867,27.184,PHC2230051,3.853,Two,2.267656190031757,1.9195
4627,Y0.8Pr0.2Ba2.0Cu4.0O8.0,Y124,70.8,3.841,3.869,27.184,PHC2230051,3.855,Two,2.267656190031757,1.9205
4628,Y0.9Ca0.1Ba2.0Cu4.0O8.0,Y124,88.8,3.833,3.861,27.189,PHC2230051,3.847,Two,2.269771362507761,1.9165
4629,Y0.85Pr0.05Ca0.1Ba2.0Cu4.0O8.0,Y124,83.8,3.83,3.86,27.169,PHC2230051,3.845,Two,2.2613106726037433,1.915
4630,Y0.8Pr0.1Ca0.1Ba2.0Cu4.0O8.0,Y124,80.0,3.832,3.862,27.174,PHC2230051,3.847,Two,2.2634258450797473,1.916
4631,Y0.75Pr0.15Ca0.1Ba2.0Cu4.0O8.0,Y124,76.2,3.834,3.864,27.18,PHC2230051,3.849,Two,2.2659640520509527,1.917
4632,Y0.7Pr0.2Ca0.1Ba2.0Cu4.0O8.0,Y124,73.4,3.836,3.867,27.173,PHC2230051,3.8515,Two,2.263002810584546,1.918
4642,Hg1.0Ba2.0Cu1.0O4.0,Hg1201,94.0,3.878,,9.527,APL0630693,3.878,One,,1.939
4643,Hg0.8Pb0.2Ba2.0Cu1.0O4.0,Hg1201,96.0,3.881,,9.531,APL0630693,3.881,One,,1.9405
4667,La1.85Sr0.15Cu1.0O4.0,T,37.0,3.786,,13.246,PHC2270160,3.786,One,2.415950019314509,1.893
4669,La1.83Sr0.17Cu1.0O4.0,T,37.0,3.782,,13.252,PHC2270160,3.782,One,2.4178451043949774,1.891
4673,La1.8Sr0.2Cu1.0O4.0,T,31.0,3.78,,13.261,PHC2270160,3.78,One,2.4206877320156783,1.89
4677,La1.75Sr0.25Cu1.0O4.0,T,16.2,3.777,,13.263,PHC2270160,3.777,One,2.4213194270425014,1.8885
4717,La2.0Cu1.0O4.0,T,41.2,3.7731217844114173,5.421,13.164,PHC2230075,5.378500000000002,One,2.3900505232147826,1.8865608922057087
4718,La1.95Ba0.05Cu1.0O4.0,T,33.6,3.7702933572866724,5.4,13.187,PHC2230075,5.366000000000001,One,2.397315016023242,1.8851466786433362
4719,La1.92Ba0.08Cu1.0O4.0,T,31.1,3.7907994539410823,,13.258,PHC2230075,5.3610000000000015,One,2.4197401894754447,1.8953997269705412
4720,La1.875Ba0.125Cu1.0O4.0,T,28.4,3.785849706472775,,13.281,PHC2230075,5.354,One,2.4270046822839046,1.8929248532363876
4721,La1.855Ba0.145Cu1.0O4.0,T,30.3,3.785849706472775,,13.289,PHC2230075,5.354,One,2.429531462391195,1.8929248532363876
4722,La1.84Ba0.16Cu1.0O4.0,T,29.8,3.7851425996915884,,13.300999999999998,PHC2230075,5.353,One,2.43332163255213,1.8925712998457942
4723,La1.8Ba0.2Cu1.0O4.0,T,16.5,3.7844354929104025,,13.327,PHC2230075,5.352,One,2.4415336679008246,1.8922177464552012
4755,Tl0.5Pb0.5Sr2.0Ca1.0Cu2.0O7.0,Tl1212,82.0,3.799,,12.109000000000002,PHC2280323,3.799,Two,,1.8995
4756,Hg0.67Tl1.33Ba2.0Ca1.0Cu2.0O8.0,Tl2212,100.0,3.854,,29.385,PHC2260184,3.854,Two,,1.927
4763,Y1.0Sr2.0Cu2.7Ti0.3O7.224,Y123,35.0,3.811,,11.459,PHC2260037,3.811,Two,2.0783599856520163,1.9055
4764,Y1.0Sr2.0Cu2.7Ti0.3O7.152,Y123,23.0,3.816,,11.483,PHC2260037,3.816,Two,2.1029390756128907,1.908
4765,Y1.0Sr2.0Cu2.7Ti0.3O7.144,Y123,12.0,3.815,,11.477,PHC2260037,3.815,Two,2.0967943031226723,1.9075
4776,Tl2.0Ba2.0Cu1.0O6.0,Tl2201,78.0,3.864,,23.201,PHC2020199,3.864,One,,1.932
4778,Tl2.0Ba2.0Cu1.0O6.0,Tl2201,83.0,3.881309121932959,5.46,23.209,PHC2020199,5.4745,One,,1.9406545609664796
4780,Tl1.0Sr2.0Ca1.0Cu2.0O7.0,Tl1212,73.0,3.796,,12.122,PHC2020199,3.796,Two,,1.898
4795,La1.945Rb0.055Cu1.0O4.0,T,22.0,3.786,,13.276,PHC2260353,3.786,One,2.425425444716848,1.893
4802,Y1.0Ba2.0Cu3.0O7.01,Y123,89.5,3.823,3.883,11.68,PHC2300177,3.853,Two,2.304692439041726,1.9115
4803,Y1.0Ba2.0Cu3.0O6.84,Y123,67.0,3.828,3.882,11.714,PHC2300177,3.855,Two,2.3395128164862973,1.914
4804,Y1.0Ba2.0Cu3.0O6.63,Y123,51.0,3.835,3.877,11.733,PHC2300177,3.8560000000000003,Two,2.3589712627053223,1.9175
4823,Yb1.0Ba2.0Cu3.0O6.95,RE123,88.4,3.8,3.866,11.634,PHC2290239,3.833,Two,2.340566627754234,1.9
4824,Yb0.95Pr0.05Ba2.0Cu3.0O6.9,RE123,89.1,3.801,3.87,11.64,PHC2290239,3.8355,Two,2.335257532686353,1.9005
4825,Yb0.9Pr0.1Ba2.0Cu3.0O6.92,RE123,88.0,3.803,3.878,11.655,PHC2290239,3.8405,Two,2.321984795016652,1.9015
4826,Yb0.8Pr0.2Ba2.0Cu3.0O6.88,RE123,79.9,3.809,3.881,11.65,PHC2290239,3.845,Two,2.326409040906552,1.9045
4827,Yb0.7Pr0.3Ba2.0Cu3.0O6.87,RE123,67.2,3.812,3.886,11.648,PHC2290239,3.8489999999999998,Two,2.328178739262513,1.906
4828,Yb0.6Pr0.4Ba2.0Cu3.0O6.91,RE123,50.5,3.817,3.888,11.679,PHC2290239,3.8525,Two,2.300748414745128,1.9085
4829,Yb0.5Pr0.5Ba2.0Cu3.0O6.9,RE123,34.8,3.822,3.894,11.699000000000002,PHC2290239,3.858,Two,2.283051431185524,1.911
4830,Yb0.45Pr0.55Ba2.0Cu3.0O6.92,RE123,18.3,3.83,3.897,11.7,PHC2290239,3.8635,Two,2.282166582007546,1.915
4866,Hg0.5Tl0.5Ba2.0Ca0.86Sr0.14Cu2.0O6.0,Hg1212,122.0,3.85,,12.655,PHC2310004,3.85,Two,,1.925
4878,Y0.7Ca0.3Sr2.0Cu2.5Se0.5O7.0,Y123,45.0,3.848,3.86,11.390999999999998,PHC2310109,3.8539999999999996,Two,2.008719230762874,1.924
4884,Tl1.7Ba2.0Cu1.0O6.0,Tl2201,24.0,3.867,,23.175,PHC2310161,3.867,One,,1.9335
4885,Tl1.8Ba2.0Ca0.85Cu2.2O8.0,Tl2212,104.0,3.857,,29.35,PHC2310161,3.857,Two,,1.9285
4894,Hg0.67Bi0.33Sr2.0Y0.67Ca0.33Cu2.0O6.0,Hg1212,77.5,3.81,,12.015999999999998,PHC2280190,3.81,Two,,1.905
4899,Y1.0Sr2.0Cu2.7Ti0.3O7.224,Y123,35.0,3.811,,11.459,PHC2260037,3.811,Two,2.0783599856520163,1.9055
4900,Y1.0Sr2.0Cu2.7Ti0.3O7.152,Y123,23.0,3.816,,11.483,PHC2260037,3.816,Two,2.1029390756128907,1.908
4901,Y1.0Sr2.0Cu2.7Ti0.3O7.144,Y123,12.0,3.815,,11.477,PHC2260037,3.815,Two,2.0967943031226723,1.9075
4917,Hg1.0Ba2.0Ca1.0Cu2.0O6.24,Hg1212,126.0,3.855,,12.665,PHC2160029,3.855,Two,,1.9275
4918,Hg1.0Ba2.0Ca1.0Cu2.0O6.08,Hg1212,92.0,3.863,,12.698,PHC2160029,3.863,Two,,1.9315
4951,Y1.0Ba2.0Cu2.9Fe0.1O7.0,Y123,80.5,3.861,,11.669,PHC2330061,3.861,Two,2.29342702280966,1.9305
4952,Y1.0Ba2.0Cu2.9Fe0.1O6.8,Y123,48.0,3.864,,11.701,PHC2330061,3.864,Two,2.326199142757491,1.932
4953,Y1.0Ba2.0Cu2.9Fe0.1O6.72,Y123,33.0,3.864,,11.719,PHC2330061,3.864,Two,2.344633460228145,1.932
4956,Y1.0Ba2.0Cu2.9Ni0.1O7.0,Y123,81.5,3.822,3.888,11.665,PHC2330061,3.855,Two,2.2893305078161794,1.911
4958,Y1.0Ba2.0Cu2.9Ni0.1O6.85,Y123,54.5,3.825,3.889,11.684,PHC2330061,3.8569999999999998,Two,2.3087889540352045,1.9125
4959,Y1.0Ba2.0Cu2.9Ni0.1O6.77,Y123,44.0,3.828,3.887,11.682,PHC2330061,3.8575,Two,2.306740696538466,1.914
4960,Y1.0Ba2.0Cu2.9Ni0.1O6.71,Y123,29.0,3.833,3.887,11.682,PHC2330061,3.86,Two,2.306740696538466,1.9165
4961,Y1.0Ba2.0Cu2.9Ni0.1O6.61,Y123,20.5,3.839,3.881,11.722,PHC2330061,3.86,Two,2.347705846473254,1.9195
4964,Y1.0Ba2.0Cu2.9Zn0.1O7.0,Y123,51.5,3.825,3.891,11.674,PHC2330061,3.858,Two,2.2985476665515074,1.9125
4965,Y1.0Ba2.0Cu2.9Zn0.1O6.99,Y123,43.5,3.826,3.889,11.678,PHC2330061,3.8575,Two,2.3026441815449874,1.913
4966,Y1.0Ba2.0Cu2.9Zn0.1O6.93,Y123,23.0,3.828,3.89,11.687,PHC2330061,3.859,Two,2.3118613402803136,1.914
4983,Nd1.0Ba2.0Cu3.0O6.81,RE123,91.7,3.863,3.916,11.745,PHC2250025,3.8895,Two,2.2423483689984396,1.9315
4984,Nd1.2Ba1.8Cu3.0O6.91,RE123,47.6,3.89,,11.684,PHC2250025,3.89,Two,2.296324168855228,1.945
5010,Bi2.0Sr2.0Ca0.8Ce0.2Cu2.0O8.0,Bi2212,17.0,3.796456308190573,5.38,30.521,PR0481211,5.3744999999999985,Two,,1.8982281540952866
5013,Bi2.0Sr2.0Ca0.95Pr0.05Cu2.0O8.0,Bi2212,83.15,3.804234482783625,5.39,30.62,PR0481211,5.385,Two,,1.9021172413918126
5014,Bi2.0Sr2.0Ca0.9Pr0.1Cu2.0O8.0,Bi2212,60.5,3.79716341497176,,30.542,PR0481211,5.37,Two,,1.89858170748588
5015,Bi2.0Sr2.0Ca0.85Pr0.15Cu2.0O8.0,Bi2212,68.35,3.79716341497176,5.38,30.498,PR0481211,5.375,Two,,1.89858170748588
5017,Bi2.0Sr2.0Ca0.7Pr0.3Cu2.0O8.0,Bi2212,30.3,3.794334987847014,5.385,30.361,PR0481211,5.3755000000000015,Two,,1.897167493923507
5068,Hg1.0Ba2.0Ca1.0Cu2.0O6.0,Hg1212,113.0,3.862,,12.707,PHC2140307,3.862,Two,,1.931
5070,Hg1.0Ba2.0Ca2.0Cu3.0O8.0,Hg1223,133.0,3.853,,15.818,PHC2150001,3.853,Three,,1.9265
5098,Yb1.0Ba1.8Sr0.2Cu4.0O8.0,RE124,82.0,3.814,3.857,27.129,PHC1900433,3.8355,Two,2.3344212939753093,1.907
5099,Yb1.0Ba1.6Sr0.4Cu4.0O8.0,RE124,80.0,3.805,3.855,27.072,PHC1900433,3.83,Two,2.3675310014848425,1.9025
5100,Yb1.0Ba1.4Sr0.6Cu4.0O8.0,RE124,80.0,3.796,3.851,27.022,PHC1900433,3.8235,Two,2.39657460456338,1.898
5101,Yb1.0Ba1.2Sr0.8Cu4.0O8.0,RE124,80.0,3.794,3.851,27.007,PHC1900433,3.8225,Two,2.405287685486939,1.897
5140,Hg1.0Ba2.0Ca2.0Cu3.0O8.41,Hg1223,133.0,3.85,,15.784,PHC2170265,3.85,Three,,1.925
5142,Y0.9Ca0.1Ba2.0Cu4.0O8.0,Y124,83.5,3.846,3.869,27.25,PHC2170294,3.8575,Two,2.2955764667150174,1.923
5146,Er1.0Ba2.0Cu3.0O6.935,RE123,88.0,3.82,3.886,11.671,SSC0880629,3.853,Two,2.3078272081689697,1.91
