num :,composition :,str3 :,tc :,lata :,latb :,latc :,refno :,author :,title :,journal :,year :
2203,Y2.0Ba4.0Cu7.0O14.85,Y247,78.0,,,,PR0417220,"D.M.POOKE, F.J.BLUNT, J.L.TALLON, M.R.PRESLAND, R.G.BUCKLEY,",R2BA4CU7O15-Z: A 92-K BULK SUPERCONDUCTOR,"PHYS.REV.B,41(1990)7220",1990.0
2204,Y2.0Ba4.0Cu7.0O14.78,Y247,70.0,,,,PR0417220,"D.M.POOKE, F.J.BLUNT, J.L.TALLON, M.R.PRESLAND, R.G.BUCKLEY,",R2BA4CU7O15-Z: A 92-K BULK SUPERCONDUCTOR,"PHYS.REV.B,41(1990)7220",1990.0
2205,Y2.0Ba4.0Cu7.0O14.68,Y247,60.0,,,,PR0417220,"D.M.POOKE, F.J.BLUNT, J.L.TALLON, M.R.PRESLAND, R.G.BUCKLEY,",R2BA4CU7O15-Z: A 92-K BULK SUPERCONDUCTOR,"PHYS.REV.B,41(1990)7220",1990.0
2206,Y2.0Ba4.0Cu7.0O14.46,Y247,46.0,,,,PR0417220,"D.M.POOKE, F.J.BLUNT, J.L.TALLON, M.R.PRESLAND, R.G.BUCKLEY,",R2BA4CU7O15-Z: A 92-K BULK SUPERCONDUCTOR,"PHYS.REV.B,41(1990)7220",1990.0
2207,Y2.0Ba4.0Cu7.0O14.38,Y247,50.0,,,,PR0417220,"D.M.POOKE, F.J.BLUNT, J.L.TALLON, M.R.PRESLAND, R.G.BUCKLEY,",R2BA4CU7O15-Z: A 92-K BULK SUPERCONDUCTOR,"PHYS.REV.B,41(1990)7220",1990.0
2208,Y2.0Ba4.0Cu7.0O14.16,Y247,34.0,,,,PR0417220,"D.M.POOKE, F.J.BLUNT, J.L.TALLON, M.R.PRESLAND, R.G.BUCKLEY,",R2BA4CU7O15-Z: A 92-K BULK SUPERCONDUCTOR,"PHYS.REV.B,41(1990)7220",1990.0
2209,Y2.0Ba4.0Cu7.0O14.04,Y247,36.0,,,,PR0417220,"D.M.POOKE, F.J.BLUNT, J.L.TALLON, M.R.PRESLAND, R.G.BUCKLEY,",R2BA4CU7O15-Z: A 92-K BULK SUPERCONDUCTOR,"PHYS.REV.B,41(1990)7220",1990.0
2210,Y2.0Ba4.0Cu7.0O14.0,Y247,30.0,,,,PR0417220,"D.M.POOKE, F.J.BLUNT, J.L.TALLON, M.R.PRESLAND, R.G.BUCKLEY,",R2BA4CU7O15-Z: A 92-K BULK SUPERCONDUCTOR,"PHYS.REV.B,41(1990)7220",1990.0
2215,Bi2.0Sr2.0Nd1.64Ce0.36Cu2.0O10.23,,14.0,3.881,,17.93,PHC1680079,"H. TAKAGI, J.B. TORRANCE, R. BEYERS, S. UCHIDA, T. ARIMA, Y. TOKURA,",EXTENDED FAMILY OF NEW Bi-2222 SUPERCONDUCTING CUPRATES Bi2Sr2(RE1-xCex)2Cu2O10+y9 RE=rare earth,"Physica.C,168(1990)79-84",1990.0
2216,Bi2.0Sr2.0Sm1.64Ce0.36Cu2.0O10.24,,16.0,3.863,,17.9,PHC1680079,"H. TAKAGI, J.B. TORRANCE, R. BEYERS, S. UCHIDA, T. ARIMA, Y. TOKURA,",EXTENDED FAMILY OF NEW Bi-2222 SUPERCONDUCTING CUPRATES Bi2Sr2(RE1-xCex)2Cu2O10+y9 RE=rare earth,"Physica.C,168(1990)79-84",1990.0
2217,Bi2.0Sr2.0Eu1.64Ce0.36Cu2.0O10.26,,27.0,3.8539999999999996,,17.88,PHC1680079,"H. TAKAGI, J.B. TORRANCE, R. BEYERS, S. UCHIDA, T. ARIMA, Y. TOKURA,",EXTENDED FAMILY OF NEW Bi-2222 SUPERCONDUCTING CUPRATES Bi2Sr2(RE1-xCex)2Cu2O10+y9 RE=rare earth,"Physica.C,168(1990)79-84",1990.0
2218,Bi2.0Sr2.0Gd1.64Ce0.36Cu2.0O10.24,,34.0,3.8510000000000004,,17.88,PHC1680079,"H. TAKAGI, J.B. TORRANCE, R. BEYERS, S. UCHIDA, T. ARIMA, Y. TOKURA,",EXTENDED FAMILY OF NEW Bi-2222 SUPERCONDUCTING CUPRATES Bi2Sr2(RE1-xCex)2Cu2O10+y9 RE=rare earth,"Physica.C,168(1990)79-84",1990.0
2219,Bi2.0Sr2.0Dy1.64Ce0.36Cu2.0O10.26,,27.0,3.844,,17.87,PHC1680079,"H. TAKAGI, J.B. TORRANCE, R. BEYERS, S. UCHIDA, T. ARIMA, Y. TOKURA,",EXTENDED FAMILY OF NEW Bi-2222 SUPERCONDUCTING CUPRATES Bi2Sr2(RE1-xCex)2Cu2O10+y9 RE=rare earth,"Physica.C,168(1990)79-84",1990.0
2220,Bi2.0Sr2.0Ho1.64Ce0.36Cu2.0O10.22,,24.0,3.84,,17.86,PHC1680079,"H. TAKAGI, J.B. TORRANCE, R. BEYERS, S. UCHIDA, T. ARIMA, Y. TOKURA,",EXTENDED FAMILY OF NEW Bi-2222 SUPERCONDUCTING CUPRATES Bi2Sr2(RE1-xCex)2Cu2O10+y9 RE=rare earth,"Physica.C,168(1990)79-84",1990.0
2221,Bi2.0Sr2.0Y1.64Ce0.36Cu2.0O10.22,,20.0,3.8360000000000003,,17.85,PHC1680079,"H. TAKAGI, J.B. TORRANCE, R. BEYERS, S. UCHIDA, T. ARIMA, Y. TOKURA,",EXTENDED FAMILY OF NEW Bi-2222 SUPERCONDUCTING CUPRATES Bi2Sr2(RE1-xCex)2Cu2O10+y9 RE=rare earth,"Physica.C,168(1990)79-84",1990.0
2224,Tl1.0Ba2.0Ca1.0Cu2.0O7.0,,80.0,3.85,,12.76,PHC1680057,"M.KIKUCHI, N.KOBAYASHI, S.NAKAJIMA, Y.MUTO, Y.SYONO,","SUPERCONDUCTIVITY OF HIGH-TC TLBA2CA1-XREXCU2O7(RE=ND,GD OR Y)SYSTEM","PHYSICA C,168(1990)57",1990.0
2225,Nd1.88Ce0.12Cu0.98IN0.02O4.0,,15.4,,,,PHC1700211,"C.C.ALMASAN, C.L.SEAMAN, E.A.EARLY, J.T.MARKERT, M.B.MAPLE, N.Y.AYOUB,",THE EFFECT OF INDIUM SUBSTITUTION FOR COPPER ON THE SUPERCONDUCTIVITY OF THE ELECTRON-DOPED SYSTEM ND-CE-CU-O,"PHYSICA C,170(1990)211",1990.0
2226,Nd1.88Ce0.12Cu0.97IN0.03O4.0,,17.0,,,,PHC1700211,"C.C.ALMASAN, C.L.SEAMAN, E.A.EARLY, J.T.MARKERT, M.B.MAPLE, N.Y.AYOUB,",THE EFFECT OF INDIUM SUBSTITUTION FOR COPPER ON THE SUPERCONDUCTIVITY OF THE ELECTRON-DOPED SYSTEM ND-CE-CU-O,"PHYSICA C,170(1990)211",1990.0
2227,Nd1.88Ce0.12Cu0.96IN0.04O4.0,,10.5,,,,PHC1700211,"C.C.ALMASAN, C.L.SEAMAN, E.A.EARLY, J.T.MARKERT, M.B.MAPLE, N.Y.AYOUB,",THE EFFECT OF INDIUM SUBSTITUTION FOR COPPER ON THE SUPERCONDUCTIVITY OF THE ELECTRON-DOPED SYSTEM ND-CE-CU-O,"PHYSICA C,170(1990)211",1990.0
2228,Nd1.87Ce0.13Cu0.98IN0.02O4.0,,19.5,,,,PHC1700211,"C.C.ALMASAN, C.L.SEAMAN, E.A.EARLY, J.T.MARKERT, M.B.MAPLE, N.Y.AYOUB,",THE EFFECT OF INDIUM SUBSTITUTION FOR COPPER ON THE SUPERCONDUCTIVITY OF THE ELECTRON-DOPED SYSTEM ND-CE-CU-O,"PHYSICA C,170(1990)211",1990.0
2229,Nd1.85Ce0.15Cu1.0O4.0,T',22.7,,,,PHC1700211,"C.C.ALMASAN, C.L.SEAMAN, E.A.EARLY, J.T.MARKERT, M.B.MAPLE, N.Y.AYOUB,",THE EFFECT OF INDIUM SUBSTITUTION FOR COPPER ON THE SUPERCONDUCTIVITY OF THE ELECTRON-DOPED SYSTEM ND-CE-CU-O,"PHYSICA C,170(1990)211",1990.0
2230,Nd1.85Ce0.15Cu0.99IN0.01O4.0,,20.5,,,,PHC1700211,"C.C.ALMASAN, C.L.SEAMAN, E.A.EARLY, J.T.MARKERT, M.B.MAPLE, N.Y.AYOUB,",THE EFFECT OF INDIUM SUBSTITUTION FOR COPPER ON THE SUPERCONDUCTIVITY OF THE ELECTRON-DOPED SYSTEM ND-CE-CU-O,"PHYSICA C,170(1990)211",1990.0
2231,Nd1.85Ce0.15Cu0.98IN0.02O4.0,,19.5,,,,PHC1700211,"C.C.ALMASAN, C.L.SEAMAN, E.A.EARLY, J.T.MARKERT, M.B.MAPLE, N.Y.AYOUB,",THE EFFECT OF INDIUM SUBSTITUTION FOR COPPER ON THE SUPERCONDUCTIVITY OF THE ELECTRON-DOPED SYSTEM ND-CE-CU-O,"PHYSICA C,170(1990)211",1990.0
2235,Y1.0Ba2.0Cu3.0O7.0,Y123,92.0,3.82,3.89,11.68,IJM0030409,"DUAN HONG-MIN, LIN SHU-YUAN, LU LI, MA BEI-HAI, ZHANG DIAN-LIN,",THERMOPOWER ANISOTROPY OF YBA2CU3O7-Z SINGLE CRYSTALS,"INT'L J.MOD.PHYS.B,3(1989)409",1989.0
2236,Y1.0Ba2.0Cu3.0O7.0,Y123,91.5,,,,PHC1621627,"A.R. MOODENBAUGH, J.L. PENG, M. SUENAGA, R.N. SHELTON, Youwen XU,","CRITICAL MAGNETIC FIELDS(Hc2Hcl)AND k IN YBa2(Cu0.98M0.02)3O7+delta,M=Ni,Al, AND Cu","Physica.C,162-164(1989)1627-1628",1989.0
2237,Y1.0Ba2.0Cu2.94Ni0.06O7.0,Y123,83.5,,,,PHC1621627,"A.R. MOODENBAUGH, J.L. PENG, M. SUENAGA, R.N. SHELTON, Youwen XU,","CRITICAL MAGNETIC FIELDS(Hc2Hcl)AND k IN YBa2(Cu0.98M0.02)3O7+delta,M=Ni,Al, AND Cu","Physica.C,162-164(1989)1627-1628",1989.0
2238,Y1.0Ba2.0Cu2.94Al0.06O7.0,Y123,87.0,,,,PHC1621627,"A.R. MOODENBAUGH, J.L. PENG, M. SUENAGA, R.N. SHELTON, Youwen XU,","CRITICAL MAGNETIC FIELDS(Hc2Hcl)AND k IN YBa2(Cu0.98M0.02)3O7+delta,M=Ni,Al, AND Cu","Physica.C,162-164(1989)1627-1628",1989.0
2239,Tl2.0Ba2.0Ca2.0Cu3.0O10.0,Tl2223,118.5,,,,PHC1621619,"H. NOEL, J. PADIOU, J.C. LEVET, M. POTEL, O. LABORDE, P. GOUGEON, P. MONCEAU,",ANISOTROPIC PROPERTIES OF SINGLE CRYSTALS OF (TIO)mBa2Ca2Cu3O8,"Physica.C,162-164(1989)1619-1620",1989.0
2241,Y1.0Ba2.0Cu3.0O7.0,Y123,92.2,,,,PHC1520293,"DALICHAOUCH.Y, GUERTIN.R.P, HAKE.R.R, KURIC.M.V, LEE.B.W, MAPLE.M.B, NEUMEIER.J.J, TORIKACHVILI.M.S, YANG.K.N,",UPPER CRITICAL MAGNETIC FIELD MEASUREMENTS IN RBA2CU3O7-Z(R=RARE EARTH) COMPOUNDS,"PHYSICA C,152(1988)293",1988.0
2242,Y1.0Ba2.0Cu3.0O7.0,Y123,90.9,,,,PHC1520293,"DALICHAOUCH.Y, GUERTIN.R.P, HAKE.R.R, KURIC.M.V, LEE.B.W, MAPLE.M.B, NEUMEIER.J.J, TORIKACHVILI.M.S, YANG.K.N,",UPPER CRITICAL MAGNETIC FIELD MEASUREMENTS IN RBA2CU3O7-Z(R=RARE EARTH) COMPOUNDS,"PHYSICA C,152(1988)293",1988.0
2243,Nd1.0Ba2.0Cu3.0O7.0,Y123,91.9,,,,PHC1520293,"DALICHAOUCH.Y, GUERTIN.R.P, HAKE.R.R, KURIC.M.V, LEE.B.W, MAPLE.M.B, NEUMEIER.J.J, TORIKACHVILI.M.S, YANG.K.N,",UPPER CRITICAL MAGNETIC FIELD MEASUREMENTS IN RBA2CU3O7-Z(R=RARE EARTH) COMPOUNDS,"PHYSICA C,152(1988)293",1988.0
2244,Sm1.0Ba2.0Cu3.0O7.0,Y123,90.9,,,,PHC1520293,"DALICHAOUCH.Y, GUERTIN.R.P, HAKE.R.R, KURIC.M.V, LEE.B.W, MAPLE.M.B, NEUMEIER.J.J, TORIKACHVILI.M.S, YANG.K.N,",UPPER CRITICAL MAGNETIC FIELD MEASUREMENTS IN RBA2CU3O7-Z(R=RARE EARTH) COMPOUNDS,"PHYSICA C,152(1988)293",1988.0
2245,Eu1.0Ba2.0Cu3.0O7.0,Y123,93.8,,,,PHC1520293,"DALICHAOUCH.Y, GUERTIN.R.P, HAKE.R.R, KURIC.M.V, LEE.B.W, MAPLE.M.B, NEUMEIER.J.J, TORIKACHVILI.M.S, YANG.K.N,",UPPER CRITICAL MAGNETIC FIELD MEASUREMENTS IN RBA2CU3O7-Z(R=RARE EARTH) COMPOUNDS,"PHYSICA C,152(1988)293",1988.0
2246,Gd1.0Ba2.0Cu3.0O7.0,Y123,94.2,,,,PHC1520293,"DALICHAOUCH.Y, GUERTIN.R.P, HAKE.R.R, KURIC.M.V, LEE.B.W, MAPLE.M.B, NEUMEIER.J.J, TORIKACHVILI.M.S, YANG.K.N,",UPPER CRITICAL MAGNETIC FIELD MEASUREMENTS IN RBA2CU3O7-Z(R=RARE EARTH) COMPOUNDS,"PHYSICA C,152(1988)293",1988.0
2247,Dy1.0Ba2.0Cu3.0O7.0,Y123,90.0,,,,PHC1520293,"DALICHAOUCH.Y, GUERTIN.R.P, HAKE.R.R, KURIC.M.V, LEE.B.W, MAPLE.M.B, NEUMEIER.J.J, TORIKACHVILI.M.S, YANG.K.N,",UPPER CRITICAL MAGNETIC FIELD MEASUREMENTS IN RBA2CU3O7-Z(R=RARE EARTH) COMPOUNDS,"PHYSICA C,152(1988)293",1988.0
2248,Dy1.0Ba2.0Cu3.0O7.0,Y123,91.0,,,,PHC1520293,"DALICHAOUCH.Y, GUERTIN.R.P, HAKE.R.R, KURIC.M.V, LEE.B.W, MAPLE.M.B, NEUMEIER.J.J, TORIKACHVILI.M.S, YANG.K.N,",UPPER CRITICAL MAGNETIC FIELD MEASUREMENTS IN RBA2CU3O7-Z(R=RARE EARTH) COMPOUNDS,"PHYSICA C,152(1988)293",1988.0
2249,Ho1.0Ba2.0Cu3.0O7.0,Y123,92.7,,,,PHC1520293,"DALICHAOUCH.Y, GUERTIN.R.P, HAKE.R.R, KURIC.M.V, LEE.B.W, MAPLE.M.B, NEUMEIER.J.J, TORIKACHVILI.M.S, YANG.K.N,",UPPER CRITICAL MAGNETIC FIELD MEASUREMENTS IN RBA2CU3O7-Z(R=RARE EARTH) COMPOUNDS,"PHYSICA C,152(1988)293",1988.0
2250,Er1.0Ba2.0Cu3.0O7.0,Y123,92.2,,,,PHC1520293,"DALICHAOUCH.Y, GUERTIN.R.P, HAKE.R.R, KURIC.M.V, LEE.B.W, MAPLE.M.B, NEUMEIER.J.J, TORIKACHVILI.M.S, YANG.K.N,",UPPER CRITICAL MAGNETIC FIELD MEASUREMENTS IN RBA2CU3O7-Z(R=RARE EARTH) COMPOUNDS,"PHYSICA C,152(1988)293",1988.0
2251,Er1.0Ba2.0Cu3.0O7.0,Y123,89.3,,,,PHC1520293,"DALICHAOUCH.Y, GUERTIN.R.P, HAKE.R.R, KURIC.M.V, LEE.B.W, MAPLE.M.B, NEUMEIER.J.J, TORIKACHVILI.M.S, YANG.K.N,",UPPER CRITICAL MAGNETIC FIELD MEASUREMENTS IN RBA2CU3O7-Z(R=RARE EARTH) COMPOUNDS,"PHYSICA C,152(1988)293",1988.0
2252,Tm1.0Ba2.0Cu3.0O7.0,Y123,91.5,,,,PHC1520293,"DALICHAOUCH.Y, GUERTIN.R.P, HAKE.R.R, KURIC.M.V, LEE.B.W, MAPLE.M.B, NEUMEIER.J.J, TORIKACHVILI.M.S, YANG.K.N,",UPPER CRITICAL MAGNETIC FIELD MEASUREMENTS IN RBA2CU3O7-Z(R=RARE EARTH) COMPOUNDS,"PHYSICA C,152(1988)293",1988.0
2253,Yb1.0Ba2.0Cu3.0O7.0,Y123,90.1,,,,PHC1520293,"DALICHAOUCH.Y, GUERTIN.R.P, HAKE.R.R, KURIC.M.V, LEE.B.W, MAPLE.M.B, NEUMEIER.J.J, TORIKACHVILI.M.S, YANG.K.N,",UPPER CRITICAL MAGNETIC FIELD MEASUREMENTS IN RBA2CU3O7-Z(R=RARE EARTH) COMPOUNDS,"PHYSICA C,152(1988)293",1988.0
2254,Lu1.0Ba2.0Cu3.0O7.0,Y123,90.0,,,,PHC1520293,"DALICHAOUCH.Y, GUERTIN.R.P, HAKE.R.R, KURIC.M.V, LEE.B.W, MAPLE.M.B, NEUMEIER.J.J, TORIKACHVILI.M.S, YANG.K.N,",UPPER CRITICAL MAGNETIC FIELD MEASUREMENTS IN RBA2CU3O7-Z(R=RARE EARTH) COMPOUNDS,"PHYSICA C,152(1988)293",1988.0
2255,Tl2.0Ba2.0Cu1.0O6.01,,81.0,,,,PR0437875,"H.IGARASHI, T.MANAKO, Y.KUBO, Y.SHIMAKAWA,",TRANSPORT AND MAGNETIC PROPERTIES OF TL2BA2CUO6+Z SHOWING A Z-DEPENDENT GRADUAL TRANSITION FROM AN 85-K SUPERCONDUCTING METAL,"PHYS.REV.B,43(1991)7875",1991.0
2256,Tl2.0Ba2.0Cu1.0O6.03,,62.0,,,,PR0437875,"H.IGARASHI, T.MANAKO, Y.KUBO, Y.SHIMAKAWA,",TRANSPORT AND MAGNETIC PROPERTIES OF TL2BA2CUO6+Z SHOWING A Z-DEPENDENT GRADUAL TRANSITION FROM AN 85-K SUPERCONDUCTING METAL,"PHYS.REV.B,43(1991)7875",1991.0
2257,Tl2.0Ba2.0Cu1.0O6.05,,47.0,,,,PR0437875,"H.IGARASHI, T.MANAKO, Y.KUBO, Y.SHIMAKAWA,",TRANSPORT AND MAGNETIC PROPERTIES OF TL2BA2CUO6+Z SHOWING A Z-DEPENDENT GRADUAL TRANSITION FROM AN 85-K SUPERCONDUCTING METAL,"PHYS.REV.B,43(1991)7875",1991.0
2258,Tl2.0Ba2.0Cu1.0O6.08,,16.0,,,,PR0437875,"H.IGARASHI, T.MANAKO, Y.KUBO, Y.SHIMAKAWA,",TRANSPORT AND MAGNETIC PROPERTIES OF TL2BA2CUO6+Z SHOWING A Z-DEPENDENT GRADUAL TRANSITION FROM AN 85-K SUPERCONDUCTING METAL,"PHYS.REV.B,43(1991)7875",1991.0
2263,Nd1.86Ce0.14Cu1.0O3.96,T',21.3,3.949,,12.089,PRL0621197,"H.RAKAGI, S.UCHIDA, Y.TOKURA,",SUPERCONDUCTIVITY PRODUCED BY ELECTRON DOPING IN CUO2-LAYEREDCOMPOUNDS,PHYS.REV.LETT.62(1989)1197,1989.0
2264,Nd1.85Ce0.15Cu1.0O3.95,T',22.1,3.947,,12.1,PRL0621197,"H.RAKAGI, S.UCHIDA, Y.TOKURA,",SUPERCONDUCTIVITY PRODUCED BY ELECTRON DOPING IN CUO2-LAYEREDCOMPOUNDS,PHYS.REV.LETT.62(1989)1197,1989.0
2265,Nd1.84Ce0.16Cu1.0O3.96,T',16.1,3.948,,12.077,PRL0621197,"H.RAKAGI, S.UCHIDA, Y.TOKURA,",SUPERCONDUCTIVITY PRODUCED BY ELECTRON DOPING IN CUO2-LAYEREDCOMPOUNDS,PHYS.REV.LETT.62(1989)1197,1989.0
2272,Y1.0Ba2.0Cu3.0O7.0,Y123,92.5,,,,PHC1710243,"J.W.LORAM, K.A.MIRZA, P.F.FREEMAN,",THE ELECTRONIC SPECIFIC HEAT OF YBA2(CU1-ZNX)3O7 FROM 1.6 K TO300 K,"PHYSICA C,171(1990)243",1990.0
2273,Y1.0Ba2.0Cu2.97Zn0.03O7.0,Y123,79.5,,,,PHC1710243,"J.W.LORAM, K.A.MIRZA, P.F.FREEMAN,",THE ELECTRONIC SPECIFIC HEAT OF YBA2(CU1-ZNX)3O7 FROM 1.6 K TO300 K,"PHYSICA C,171(1990)243",1990.0
2274,Y1.0Ba2.0Cu2.91Zn0.09O7.0,Y123,56.0,,,,PHC1710243,"J.W.LORAM, K.A.MIRZA, P.F.FREEMAN,",THE ELECTRONIC SPECIFIC HEAT OF YBA2(CU1-ZNX)3O7 FROM 1.6 K TO300 K,"PHYSICA C,171(1990)243",1990.0
2275,Y1.0Ba2.0Cu2.85Zn0.15O7.0,Y123,43.5,,,,PHC1710243,"J.W.LORAM, K.A.MIRZA, P.F.FREEMAN,",THE ELECTRONIC SPECIFIC HEAT OF YBA2(CU1-ZNX)3O7 FROM 1.6 K TO300 K,"PHYSICA C,171(1990)243",1990.0
2276,Y1.0Ba2.0Cu2.79Zn0.21O7.0,Y123,27.0,,,,PHC1710243,"J.W.LORAM, K.A.MIRZA, P.F.FREEMAN,",THE ELECTRONIC SPECIFIC HEAT OF YBA2(CU1-ZNX)3O7 FROM 1.6 K TO300 K,"PHYSICA C,171(1990)243",1990.0
2277,Y1.0Ba2.0Cu2.7Zn0.3O7.0,Y123,19.0,,,,PHC1710243,"J.W.LORAM, K.A.MIRZA, P.F.FREEMAN,",THE ELECTRONIC SPECIFIC HEAT OF YBA2(CU1-ZNX)3O7 FROM 1.6 K TO300 K,"PHYSICA C,171(1990)243",1990.0
2279,Y2.0Ba4.0Cu7.0O15.0,,41.0,,,,APJ0300474,"Hirohiko Murakami, Seiji Yaegahi, Shoji Tanaka, Yuh Shiohara,",Effect of Annealing Conditions on the Tc of the Y2Ba4Cu7O15-x Superconductor,Jpn.J.Appl.Phys.30(1991)474-475,1991.0
2280,Y2.0Ba4.0Cu7.0O15.0,,66.0,,,,APJ0300474,"Hirohiko Murakami, Seiji Yaegahi, Shoji Tanaka, Yuh Shiohara,",Effect of Annealing Conditions on the Tc of the Y2Ba4Cu7O15-x Superconductor,Jpn.J.Appl.Phys.30(1991)474-475,1991.0
2281,Y2.0Ba4.0Cu7.0O15.0,,75.0,,,,APJ0300474,"Hirohiko Murakami, Seiji Yaegahi, Shoji Tanaka, Yuh Shiohara,",Effect of Annealing Conditions on the Tc of the Y2Ba4Cu7O15-x Superconductor,Jpn.J.Appl.Phys.30(1991)474-475,1991.0
2282,Y2.0Ba4.0Cu7.0O15.0,,82.0,,,,APJ0300474,"Hirohiko Murakami, Seiji Yaegahi, Shoji Tanaka, Yuh Shiohara,",Effect of Annealing Conditions on the Tc of the Y2Ba4Cu7O15-x Superconductor,Jpn.J.Appl.Phys.30(1991)474-475,1991.0
2285,Y1.0Ba2.0Cu3.0O7.0,Y123,85.5,,,,PHC1720131,"M.AFFRONTE, M.DECROUX, O.FISCHER, T.GRAF, W.SADOWSKI,",COMPARISON OF HALL EFFECT NEAR TC IN YBCO 123 SINGLE CRYSTAL AND 124 CERAMICS,"PHYSICA C,172(1990)131",1990.0
2286,Y1.0Ba2.0Cu4.0O8.0,Y124,79.6,3.84,3.87,27.226999999999997,PHC1720131,"M.AFFRONTE, M.DECROUX, O.FISCHER, T.GRAF, W.SADOWSKI,",COMPARISON OF HALL EFFECT NEAR TC IN YBCO 123 SINGLE CRYSTAL AND 124 CERAMICS,"PHYSICA C,172(1990)131",1990.0
2291,Nd1.85Th0.15Cu1.0O4.0,,22.5,3.952,,12.11,PR0416582,"E.WANG, G.W.HULL, J.-M.TARASCON, L.H.GREENE, W.R.MCLINNON,",CATIONIC SUBSTITUTION AND ROLE OF OXYGEN IN THE N-TYPE SUPERCONDUCTING T' SYSTEM ND2-YCEYCUOZ,"PHYS.REV.B,41(1990)6582",1990.0
2292,Nd1.55La0.3Th0.15Cu1.0O4.0,,22.0,3.9610000000000003,,12.16,PR0416582,"E.WANG, G.W.HULL, J.-M.TARASCON, L.H.GREENE, W.R.MCLINNON,",CATIONIC SUBSTITUTION AND ROLE OF OXYGEN IN THE N-TYPE SUPERCONDUCTING T' SYSTEM ND2-YCEYCUOZ,"PHYS.REV.B,41(1990)6582",1990.0
2293,Nd1.25La0.6Th0.15Cu1.0O4.0,,18.0,3.97,,12.22,PR0416582,"E.WANG, G.W.HULL, J.-M.TARASCON, L.H.GREENE, W.R.MCLINNON,",CATIONIC SUBSTITUTION AND ROLE OF OXYGEN IN THE N-TYPE SUPERCONDUCTING T' SYSTEM ND2-YCEYCUOZ,"PHYS.REV.B,41(1990)6582",1990.0
2294,Nd0.95La0.9Th0.15Cu1.0O4.0,,16.0,3.9810000000000003,,12.26,PR0416582,"E.WANG, G.W.HULL, J.-M.TARASCON, L.H.GREENE, W.R.MCLINNON,",CATIONIC SUBSTITUTION AND ROLE OF OXYGEN IN THE N-TYPE SUPERCONDUCTING T' SYSTEM ND2-YCEYCUOZ,"PHYS.REV.B,41(1990)6582",1990.0
2295,Nd0.85La1.0Th0.15Cu1.0O4.0,,16.0,3.984,,12.28,PR0416582,"E.WANG, G.W.HULL, J.-M.TARASCON, L.H.GREENE, W.R.MCLINNON,",CATIONIC SUBSTITUTION AND ROLE OF OXYGEN IN THE N-TYPE SUPERCONDUCTING T' SYSTEM ND2-YCEYCUOZ,"PHYS.REV.B,41(1990)6582",1990.0
2297,Eu1.25La0.6Ce0.15Cu1.0O4.0,,15.0,3.938,,12.02,PR0416582,"E.WANG, G.W.HULL, J.-M.TARASCON, L.H.GREENE, W.R.MCLINNON,",CATIONIC SUBSTITUTION AND ROLE OF OXYGEN IN THE N-TYPE SUPERCONDUCTING T' SYSTEM ND2-YCEYCUOZ,"PHYS.REV.B,41(1990)6582",1990.0
2298,Eu0.95La0.9Ce0.15Cu1.0O4.0,,17.5,3.952,,12.1,PR0416582,"E.WANG, G.W.HULL, J.-M.TARASCON, L.H.GREENE, W.R.MCLINNON,",CATIONIC SUBSTITUTION AND ROLE OF OXYGEN IN THE N-TYPE SUPERCONDUCTING T' SYSTEM ND2-YCEYCUOZ,"PHYS.REV.B,41(1990)6582",1990.0
2299,Eu0.85La1.0Ce0.15Cu1.0O4.0,,15.0,3.958,,12.14,PR0416582,"E.WANG, G.W.HULL, J.-M.TARASCON, L.H.GREENE, W.R.MCLINNON,",CATIONIC SUBSTITUTION AND ROLE OF OXYGEN IN THE N-TYPE SUPERCONDUCTING T' SYSTEM ND2-YCEYCUOZ,"PHYS.REV.B,41(1990)6582",1990.0
2300,Eu0.65La1.2Ce0.15Cu1.0O4.0,,11.0,3.97,,12.2,PR0416582,"E.WANG, G.W.HULL, J.-M.TARASCON, L.H.GREENE, W.R.MCLINNON,",CATIONIC SUBSTITUTION AND ROLE OF OXYGEN IN THE N-TYPE SUPERCONDUCTING T' SYSTEM ND2-YCEYCUOZ,"PHYS.REV.B,41(1990)6582",1990.0
2301,Nd1.85Ce0.15Cu1.0O4.0,T',24.0,3.944,,12.09,PR0416582,"E.WANG, G.W.HULL, J.-M.TARASCON, L.H.GREENE, W.R.MCLINNON,",CATIONIC SUBSTITUTION AND ROLE OF OXYGEN IN THE N-TYPE SUPERCONDUCTING T' SYSTEM ND2-YCEYCUOZ,"PHYS.REV.B,41(1990)6582",1990.0
2302,Nd1.55La0.3Ce0.15Cu1.0O4.0,,25.2,3.9539999999999997,,12.12,PR0416582,"E.WANG, G.W.HULL, J.-M.TARASCON, L.H.GREENE, W.R.MCLINNON,",CATIONIC SUBSTITUTION AND ROLE OF OXYGEN IN THE N-TYPE SUPERCONDUCTING T' SYSTEM ND2-YCEYCUOZ,"PHYS.REV.B,41(1990)6582",1990.0
2303,Nd1.25La0.6Ce0.15Cu1.0O4.0,,23.0,3.963,,12.16,PR0416582,"E.WANG, G.W.HULL, J.-M.TARASCON, L.H.GREENE, W.R.MCLINNON,",CATIONIC SUBSTITUTION AND ROLE OF OXYGEN IN THE N-TYPE SUPERCONDUCTING T' SYSTEM ND2-YCEYCUOZ,"PHYS.REV.B,41(1990)6582",1990.0
